EIN,TAX_YEAR,RETURN_VERSION,RETURN_TYPE,URL,XPATH,XPATH2,CARD
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/LobbyNontxAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/LobbyNontxAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/OtherExemptPurposeExpendAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/OtherExemptPurposeExpendAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ShareExcessLobbyExpendAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/ShareExcessLobbyExpendAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalDirectLobbyAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/TotalDirectLobbyAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalExemptPurposeExpendAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/TotalExemptPurposeExpendAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalGrassrootsLobbyAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/TotalGrassrootsLobbyAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalLobbyExpenditureAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/TotalLobbyExpenditureAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalLobbyGrssrootMnsNontxAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/TotalLobbyGrssrootMnsNontxAmt,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotLbbyExpendMnsLobbyNontxAmt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/TotLbbyExpendMnsLobbyNontxAmt,MANY
381357020,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201433169349304513_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/AddressLine1,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/AddressLine1,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/AddressLine1Txt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/AddressLine1Txt,MANY
60646973,2013,2013v4.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201531359349306243_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/AddressLine2,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[6]/USAddress/AddressLine2,MANY
60646973,2020,2020v4.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211369349304576_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/AddressLine2Txt,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[6]/USAddress/AddressLine2Txt,MANY
381357020,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201433169349304513_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/City,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/City,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/CityNm,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/CityNm,MANY
381357020,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201433169349304513_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/State,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/State,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/StateAbbreviationCd,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/StateAbbreviationCd,MANY
910667412,2018,2018v3.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202041969349302164_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/ZIPCd,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/ZIPCd,MANY
381357020,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201433169349304513_public.xml,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/ZIPCode,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp[1]/USAddress/ZIPCode,MANY
380341777,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202311819349300021_public.xml,/Return/ReturnData/AffiliateListing,/Return/ReturnData/AffiliateListing,ONE
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/AddressUS/AddressLine1,/Return/ReturnData/AffiliateListing/Affiliate[1]/AddressUS/AddressLine1,MANY
912020239,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201223409349300712_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/AddressUS/AddressLine2,/Return/ReturnData/AffiliateListing/Affiliate[1]/AddressUS/AddressLine2,MANY
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/AddressUS/City,/Return/ReturnData/AffiliateListing/Affiliate[1]/AddressUS/City,MANY
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/AddressUS/State,/Return/ReturnData/AffiliateListing/Affiliate[1]/AddressUS/State,MANY
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/AddressUS/ZIPCode,/Return/ReturnData/AffiliateListing/Affiliate[1]/AddressUS/ZIPCode,MANY
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/EIN,/Return/ReturnData/AffiliateListing/Affiliate[1]/EIN,MANY
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/Name/BusinessNameLine1,/Return/ReturnData/AffiliateListing/Affiliate[1]/Name/BusinessNameLine1,MANY
580317155,2012,2012v2.3,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201333459349300423_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/Name/BusinessNameLine2,/Return/ReturnData/AffiliateListing/Affiliate/Name/BusinessNameLine2,ONE
741917663,2011,2011v1.2,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222909349300612_public.xml,/Return/ReturnData/AffiliateListing/Affiliate/NameControl,/Return/ReturnData/AffiliateListing/Affiliate[1]/NameControl,MANY
250629000,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201442389349300619_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessName/BusinessNameLine1,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessName/BusinessNameLine1,ONE
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessName/BusinessNameLine1Txt,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessName/BusinessNameLine1Txt,ONE
146029961,2013,2013v4.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201501339349303050_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessName/BusinessNameLine2,/Return/ReturnData/AffiliateListing/AffiliateListingGrp[1]/BusinessName/BusinessNameLine2,MANY
521795318,2020,2020v4.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300479349301435_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessName/BusinessNameLine2Txt,/Return/ReturnData/AffiliateListing/AffiliateListingGrp[2]/BusinessName/BusinessNameLine2Txt,MANY
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessNameControlTxt,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/BusinessNameControlTxt,ONE
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/EIN,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/EIN,ONE
250629000,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201442389349300619_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/AddressLine1,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/AddressLine1,ONE
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/AddressLine1Txt,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/AddressLine1Txt,ONE
363739643,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201433219349303608_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/AddressLine2,/Return/ReturnData/AffiliateListing/AffiliateListingGrp[1]/USAddress/AddressLine2,MANY
911904080,2019,2019v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202111959349301436_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/AddressLine2Txt,/Return/ReturnData/AffiliateListing/AffiliateListingGrp[1]/USAddress/AddressLine2Txt,MANY
250629000,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201442389349300619_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/City,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/City,ONE
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/CityNm,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/CityNm,ONE
250629000,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201442389349300619_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/State,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/State,ONE
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/StateAbbreviationCd,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/StateAbbreviationCd,ONE
760382487,2022,2022v5.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300969349300505_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/ZIPCd,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/ZIPCd,ONE
250629000,2013,2013v3.0,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201442389349300619_public.xml,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/ZIPCode,/Return/ReturnData/AffiliateListing/AffiliateListingGrp/USAddress/ZIPCode,ONE
200288992,2010,2010v3.7,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201201299349300715_public.xml,/Return/ReturnData/AveragingAttachment,/Return/ReturnData/AveragingAttachment,ONE
910760426,2011,2011v1.5,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201321239349300842_public.xml,/Return/ReturnData/AveragingAttachment/Explanation,/Return/ReturnData/AveragingAttachment/Explanation,ONE
471511792,2017,2017v2.3,990,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201821849349300317_public.xml,/Return/ReturnData/AveragingAttachment/ExplanationTxt,/Return/ReturnData/AveragingAttachment/ExplanationTxt,ONE
562249787,2012,2012v2.1,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201341359349201494_public.xml,/Return/ReturnData/CompensationExplanation/Compensation/BusinessName/BusinessNameLine1,/Return/ReturnData/CompensationExplanation/Compensation[1]/BusinessName/BusinessNameLine1,MANY
382335652,2012,2012v2.1,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201341289349200639_public.xml,/Return/ReturnData/CompensationExplanation/Compensation/BusinessName/BusinessNameLine2,/Return/ReturnData/CompensationExplanation/Compensation[1]/BusinessName/BusinessNameLine2,MANY
20769242,2010,2010v3.2,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201111399349200426_public.xml,/Return/ReturnData/CompensationExplanation/Compensation/Explanation,/Return/ReturnData/CompensationExplanation[1]/Compensation/Explanation,MANY
36010910,2011,2011v1.5,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201331369349200543_public.xml,/Return/ReturnData/CompensationExplanation/Compensation/PersonName,/Return/ReturnData/CompensationExplanation/Compensation[1]/PersonName,MANY
300012588,2013,2013v3.1,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201423149349200037_public.xml,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine1,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp[10]/BusinessName/BusinessNameLine1,MANY
146023139,2015,2015v2.1,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201613469349200501_public.xml,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine1Txt,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine1Txt,ONE
261721513,2013,2013v3.1,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201422249349200532_public.xml,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine2,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp[1]/BusinessName/BusinessNameLine2,MANY
841412395,2021,2021v4.2,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211369349205496_public.xml,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine2Txt,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/BusinessName/BusinessNameLine2Txt,ONE
237142920,2020,2020v4.0,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202102889349201755_public.xml,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/PersonNm,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp[1]/PersonNm,MANY
843960646,2020,2020v4.2,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202210459349200246_public.xml,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/ShortExplanationTxt,/Return/ReturnData/CompensationExplanation/CompensationExplanationGrp/ShortExplanationTxt,ONE
371653234,2022,2022v5.0,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202340879349201149_public.xml,/Return/ReturnData/EmployeeCompensationExpln,/Return/ReturnData/EmployeeCompensationExpln,ONE
943149723,2009,2009v1.4,990EZ,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201111369349204151_public.xml,/Return/ReturnData/EmployeeCompensationExpln/EmployeeCompExplanation/EmployeeName,/Return/ReturnData/EmployeeCompensationExpln/EmployeeCompExplanation[1]/EmployeeName,MANY
