"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/FinalReturn","F9_00_PF_FINALRRETURN","PF_00_FORM_FINAL_RETURN_X",25,"IRS990 PF - Final return","[FinalReturn] G","F990-PF-PART-00-SECTION-G","F990","PF","PART-00","Section G","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/FinalReturnInd","F9_00_PF_FINALRRETURN","PF_00_FORM_FINAL_RETURN_X",25,"IRS990 PF - Final return","[FinalReturnInd] G","F990-PF-PART-00-SECTION-G","F990","PF","PART-00","Section G","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/Organization501c3TaxablePFInd","F9_00_PF_ORTAPFFIINND","PF_00_ORG_TYPE_OTH_TAXABLE_PF_X",31,"Other taxable private foundation","[Organization501c3TaxablePFInd] H","F990-PF-PART-00-SECTION-H","F990","PF","PART-00","Section H","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/TaxablePF","F9_00_PF_TAXAPFF","PF_00_ORG_TYPE_OTH_TAXABLE_PF_X",31,"Other taxable private foundation","[TaxablePF] H","F990-PF-PART-00-SECTION-H","F990","PF","PART-00","Section H","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/NECT","F9_00_PF_NECECTCTT","PF_00_ORG_TYPE_4947A1_NOEXEMPT_X",32,"Section 4947(a)(1) nonexempt charitable trust","[NECT] H","F990-PF-PART-00-SECTION-H","F990","PF","PART-00","Section H","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/Organization4947a1TrtdPFInd","F9_00_PF_ORTRPFFIINND","PF_00_ORG_TYPE_4947A1_NOEXEMPT_X",32,"Section 4947(a)(1) nonexempt charitable trust","[Organization4947a1TrtdPFInd] H","F990-PF-PART-00-SECTION-H","F990","PF","PART-00","Section H","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/ExemptPF","F9_00_PF_EXEMPFF","PF_00_ORG_TYPE_501C3_EXEMPT_PF_X",32,"Section 501(c)(3) exempt private foundation","[ExemptPF] H","F990-PF-PART-00-SECTION-H","F990","PF","PART-00","Section H","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/Organization501c3ExemptPFInd","F9_00_PF_OREXPFFIINND","PF_00_ORG_TYPE_501C3_EXEMPT_PF_X",32,"Section 501(c)(3) exempt private foundation","[Organization501c3ExemptPFInd] H","F990-PF-PART-00-SECTION-H","F990","PF","PART-00","Section H","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/FMVAssetsEOY","F9_00_PF_ASSEOYOYY","PF_00_FMV_ASSET_EOY",19,"Fair market value of all assets at end of year","[FMVAssetsEOY] I","F990-PF-PART-00-SECTION-I","F990","PF","PART-00","Section I","HD",,"numeric","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/FMVAssetsEOYAmt","F9_00_PF_ASSEOYOYY","PF_00_FMV_ASSET_EOY",19,"Fair market value of all assets at end of year","[FMVAssetsEOYAmt] I","F990-PF-PART-00-SECTION-I","F990","PF","PART-00","Section I","HD",,"numeric","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MethodOfAccountingAccrual","F9_00_PF_METHACCOACCR","PF_00_METHOD_ACC_ACCRUAL_X",26,"Method of accounting - Accrual","[MethodOfAccountingAccrual] J","F990-PF-PART-00-SECTION-J","F990","PF","PART-00","Section J","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MethodOfAccountingAccrualInd","F9_00_PF_METHACCOACCR","PF_00_METHOD_ACC_ACCRUAL_X",26,"Method of accounting - Accrual","[MethodOfAccountingAccrualInd] J","F990-PF-PART-00-SECTION-J","F990","PF","PART-00","Section J","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MethodOfAccountingCash","F9_00_PF_METHACCOCASH","PF_00_METHOD_ACC_CASH_X",23,"Method of accounting - Cash","[MethodOfAccountingCash] J","F990-PF-PART-00-SECTION-J","F990","PF","PART-00","Section J","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MethodOfAccountingCashInd","F9_00_PF_METHACCOCASH","PF_00_METHOD_ACC_CASH_X",23,"Method of accounting - Cash","[MethodOfAccountingCashInd] J","F990-PF-PART-00-SECTION-J","F990","PF","PART-00","Section J","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MethodOfAccountingOther","F9_00_PF_METHACCOOTHE","PF_00_METHOD_ACC_OTH_X",22,"Method of accounting - Other","[MethodOfAccountingOther] J","F990-PF-PART-00-SECTION-J","F990","PF","PART-00","Section J","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MethodOfAccountingOtherInd","F9_00_PF_METHACCOOTHE","PF_00_METHOD_ACC_OTH_X",22,"Method of accounting - Other","[MethodOfAccountingOtherInd] J","F990-PF-PART-00-SECTION-J","F990","PF","PART-00","Section J","HD",,"checkbox","ONE","PF-P00-T00-HEADER",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
