xpath,variable_name,description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/NonCashCheckbox,SM_01_ART_HIST_TREASURE_NONCSH_X,Checkbox for lines on Part I,[ArtHistoricalTreasures] Part I Line 2; [NonCashCheckbox] Column (a),SCHED-M-PART-01-LINE-02-COL-A,SCHED-M,SZ,PART-01,Line 02 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/NonCashCheckboxInd,SM_01_ART_HIST_TREASURE_NONCSH_X,Checkbox for lines on Part I,[ArtHistoricalTreasuresGrp] Part I Line 2; [NonCashCheckboxInd] Column (a),SCHED-M-PART-01-LINE-02-COL-A,SCHED-M,SZ,PART-01,Line 02 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtHistoricalTreasures/NonCashCheckbox,SM_01_ART_HIST_TREASURE_NONCSH_X,Checkbox for line on Part I,,SCHED-M-PART-01-LINE-02-COL-A,SCHED-M,SZ,PART-01,Line 02 Column (A),PC,,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/NumberOfContributions,SM_01_ART_HIST_NUM_CONTR,Number of contributions,[ArtHistoricalTreasures] Part I Line 2; [NumberOfContributions] Column (b),SCHED-M-PART-01-LINE-02-COL-B,SCHED-M,SZ,PART-01,Line 02 Column (B),PC,IntegerNNType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/ContributionCnt,SM_01_ART_HIST_NUM_CONTR,Number of contributions,[ArtHistoricalTreasuresGrp] Part I Line 2; [ContributionCnt] Column (b),SCHED-M-PART-01-LINE-02-COL-B,SCHED-M,SZ,PART-01,Line 02 Column (B),PC,IntegerNNType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtHistoricalTreasures/NumberOfContributions,SM_01_ART_HIST_NUM_CONTR,Number of contributions,,SCHED-M-PART-01-LINE-02-COL-B,SCHED-M,SZ,PART-01,Line 02 Column (B),PC,,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/NoncashContribsRptdF990,SM_01_ART_HIST_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[ArtHistoricalTreasures] Part I Line 2; [NoncashContribsRptdF990] Column (c),SCHED-M-PART-01-LINE-02-COL-C,SCHED-M,SZ,PART-01,Line 02 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/NoncashContributionsRptF990Amt,SM_01_ART_HIST_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[ArtHistoricalTreasuresGrp] Part I Line 2; [NoncashContributionsRptF990Amt] Column (c),SCHED-M-PART-01-LINE-02-COL-C,SCHED-M,SZ,PART-01,Line 02 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtHistoricalTreasures/RevenuesReportedLine1G,SM_01_ART_HIST_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,,SCHED-M-PART-01-LINE-02-COL-C,SCHED-M,SZ,PART-01,Line 02 Column (C),PC,,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/MethodOfDeterminingRevenues,SM_01_ART_HIST_METHOD_REV,Method of determining revenues,[ArtHistoricalTreasures] Part I Line 2; [MethodOfDeterminingRevenues] Column (d),SCHED-M-PART-01-LINE-02-COL-D,SCHED-M,SZ,PART-01,Line 02 Column (D),PC,LineExplanationType,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/MethodOfDeterminingRevenuesTxt,SM_01_ART_HIST_METHOD_REV,Method of determining revenues,[ArtHistoricalTreasuresGrp] Part I Line 2; [MethodOfDeterminingRevenuesTxt] Column (d),SCHED-M-PART-01-LINE-02-COL-D,SCHED-M,SZ,PART-01,Line 02 Column (D),PC,LineExplanationType,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtHistoricalTreasures/MethodOfDeterminingRevenues,SM_01_ART_HIST_METHOD_REV,Method of determining revenues,,SCHED-M-PART-01-LINE-02-COL-D,SCHED-M,SZ,PART-01,Line 02 Column (D),PC,,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/NonCashCheckbox,SM_01_ART_FRACT_INT_NONCSH_X,Checkbox for lines on Part I,[ArtFractionalInterest] Part I Line 3; [NonCashCheckbox] Column (a),SCHED-M-PART-01-LINE-03-COL-A,SCHED-M,SZ,PART-01,Line 03 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/NonCashCheckboxInd,SM_01_ART_FRACT_INT_NONCSH_X,Checkbox for lines on Part I,[ArtFractionalInterestGrp] Part I Line 3; [NonCashCheckboxInd] Column (a),SCHED-M-PART-01-LINE-03-COL-A,SCHED-M,SZ,PART-01,Line 03 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtFractionalInterest/NonCashCheckbox,SM_01_ART_FRACT_INT_NONCSH_X,Checkbox for line on Part I,,SCHED-M-PART-01-LINE-03-COL-A,SCHED-M,SZ,PART-01,Line 03 Column (A),PC,,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/NumberOfContributions,SM_01_ART_FRACT_INT_NUM_CONTR,Number of contributions,[ArtFractionalInterest] Part I Line 3; [NumberOfContributions] Column (b),SCHED-M-PART-01-LINE-03-COL-B,SCHED-M,SZ,PART-01,Line 03 Column (B),PC,IntegerNNType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/ContributionCnt,SM_01_ART_FRACT_INT_NUM_CONTR,Number of contributions,[ArtFractionalInterestGrp] Part I Line 3; [ContributionCnt] Column (b),SCHED-M-PART-01-LINE-03-COL-B,SCHED-M,SZ,PART-01,Line 03 Column (B),PC,IntegerNNType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtFractionalInterest/NumberOfContributions,SM_01_ART_FRACT_INT_NUM_CONTR,Number of contributions,,SCHED-M-PART-01-LINE-03-COL-B,SCHED-M,SZ,PART-01,Line 03 Column (B),PC,,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/NoncashContribsRptdF990,SM_01_ART_FRACT_INT_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[ArtFractionalInterest] Part I Line 3; [NoncashContribsRptdF990] Column (c),SCHED-M-PART-01-LINE-03-COL-C,SCHED-M,SZ,PART-01,Line 03 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/NoncashContributionsRptF990Amt,SM_01_ART_FRACT_INT_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[ArtFractionalInterestGrp] Part I Line 3; [NoncashContributionsRptF990Amt] Column (c),SCHED-M-PART-01-LINE-03-COL-C,SCHED-M,SZ,PART-01,Line 03 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtFractionalInterest/RevenuesReportedLine1G,SM_01_ART_FRACT_INT_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,,SCHED-M-PART-01-LINE-03-COL-C,SCHED-M,SZ,PART-01,Line 03 Column (C),PC,,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/MethodOfDeterminingRevenues,SM_01_ART_FRACT_INT_METHOD_REV,Method of determining revenues,[ArtFractionalInterest] Part I Line 3; [MethodOfDeterminingRevenues] Column (d),SCHED-M-PART-01-LINE-03-COL-D,SCHED-M,SZ,PART-01,Line 03 Column (D),PC,LineExplanationType,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/MethodOfDeterminingRevenuesTxt,SM_01_ART_FRACT_INT_METHOD_REV,Method of determining revenues,[ArtFractionalInterestGrp] Part I Line 3; [MethodOfDeterminingRevenuesTxt] Column (d),SCHED-M-PART-01-LINE-03-COL-D,SCHED-M,SZ,PART-01,Line 03 Column (D),PC,LineExplanationType,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ArtFractionalInterest/MethodOfDeterminingRevenues,SM_01_ART_FRACT_INT_METHOD_REV,Method of determining revenues,,SCHED-M-PART-01-LINE-03-COL-D,SCHED-M,SZ,PART-01,Line 03 Column (D),PC,,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/BooksAndPublications/NonCashCheckbox,SM_01_BOOK_PUBLICA_NONCSH_X,Checkbox for lines on Part I,[BooksAndPublications] Part I Line 4; [NonCashCheckbox] Column (a),SCHED-M-PART-01-LINE-04-COL-A,SCHED-M,SZ,PART-01,Line 04 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/BooksAndPublicationsGrp/NonCashCheckboxInd,SM_01_BOOK_PUBLICA_NONCSH_X,Checkbox for lines on Part I,[BooksAndPublicationsGrp] Part I Line 4; [NonCashCheckboxInd] Column (a),SCHED-M-PART-01-LINE-04-COL-A,SCHED-M,SZ,PART-01,Line 04 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/BooksAndPublications/NonCashCheckbox,SM_01_BOOK_PUBLICA_NONCSH_X,Checkbox for line on Part I,,SCHED-M-PART-01-LINE-04-COL-A,SCHED-M,SZ,PART-01,Line 04 Column (A),PC,,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/BooksAndPublications/NoncashContribsRptdF990,SM_01_BOOK_PUBLICA_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[BooksAndPublications] Part I Line 4; [NoncashContribsRptdF990] Column (c),SCHED-M-PART-01-LINE-04-COL-C,SCHED-M,SZ,PART-01,Line 04 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/BooksAndPublicationsGrp/NoncashContributionsRptF990Amt,SM_01_BOOK_PUBLICA_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[BooksAndPublicationsGrp] Part I Line 4; [NoncashContributionsRptF990Amt] Column (c),SCHED-M-PART-01-LINE-04-COL-C,SCHED-M,SZ,PART-01,Line 04 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/BooksAndPublications/RevenuesReportedLine1G,SM_01_BOOK_PUBLICA_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,,SCHED-M-PART-01-LINE-04-COL-C,SCHED-M,SZ,PART-01,Line 04 Column (C),PC,,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/BooksAndPublications/MethodOfDeterminingRevenues,SM_01_BOOK_PUBLICA_METHOD_REV,Method of determining revenues,[BooksAndPublications] Part I Line 4; [MethodOfDeterminingRevenues] Column (d),SCHED-M-PART-01-LINE-04-COL-D,SCHED-M,SZ,PART-01,Line 04 Column (D),PC,LineExplanationType,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/BooksAndPublicationsGrp/MethodOfDeterminingRevenuesTxt,SM_01_BOOK_PUBLICA_METHOD_REV,Method of determining revenues,[BooksAndPublicationsGrp] Part I Line 4; [MethodOfDeterminingRevenuesTxt] Column (d),SCHED-M-PART-01-LINE-04-COL-D,SCHED-M,SZ,PART-01,Line 04 Column (D),PC,LineExplanationType,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/BooksAndPublications/MethodOfDeterminingRevenues,SM_01_BOOK_PUBLICA_METHOD_REV,Method of determining revenues,,SCHED-M-PART-01-LINE-04-COL-D,SCHED-M,SZ,PART-01,Line 04 Column (D),PC,,text,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ClothingAndHouseholdGoods/NonCashCheckbox,SM_01_CLOTHING_NONCSH_X,Checkbox for lines on Part I,[ClothingAndHouseholdGoods] Part I Line 5; [NonCashCheckbox] Column (a),SCHED-M-PART-01-LINE-05-COL-A,SCHED-M,SZ,PART-01,Line 05 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleM/ClothingAndHouseholdGoodsGrp/NonCashCheckboxInd,SM_01_CLOTHING_NONCSH_X,Checkbox for lines on Part I,[ClothingAndHouseholdGoodsGrp] Part I Line 5; [NonCashCheckboxInd] Column (a),SCHED-M-PART-01-LINE-05-COL-A,SCHED-M,SZ,PART-01,Line 05 Column (A),PC,CheckboxType,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleM/Form990ScheduleMPartI/ClothingAndHouseholdGoods/NonCashCheckbox,SM_01_CLOTHING_NONCSH_X,Checkbox for line on Part I,,SCHED-M-PART-01-LINE-05-COL-A,SCHED-M,SZ,PART-01,Line 05 Column (A),PC,,checkbox,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,,,,,,
/Return/ReturnData/IRS990ScheduleM/ClothingAndHouseholdGoods/NoncashContribsRptdF990,SM_01_CLOTHING_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,[ClothingAndHouseholdGoods] Part I Line 5; [NoncashContribsRptdF990] Column (c),SCHED-M-PART-01-LINE-05-COL-C,SCHED-M,SZ,PART-01,Line 05 Column (C),PC,USAmountType,numeric,ONE,SM-P01-T00-NONCASH-CONTRIBUTIONS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
