xpath,variable_name,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990EZ/UnrelatedBusinessIncome,F9_05_UBIZ_IMCOME_OVER_LIMIT_X,Unrelated business income?,,F990-PC-PART-05-LINE-03A,F990-EZ-PART-05-LINE-35A,F990,EZ,PART-05,Line 35a,PZ,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/Form990PartV/UnrelatedBusinessIncome,F9_05_UBIZ_IMCOME_OVER_LIMIT_X,Unrelated business income?,,F990-PC-PART-05-LINE-03A,F990-PC-PART-05-LINE-03A,F990,PC,PART-05,Line 03a,PC,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/UnrelatedBusIncmOverLimitInd,F9_05_UBIZ_IMCOME_OVER_LIMIT_X,Unrelated business income?,[UnrelatedBusIncmOverLimitInd] Part V Line 3a,F990-PC-PART-05-LINE-03A,F990-PC-PART-05-LINE-03A,F990,PC,PART-05,Line 03a,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/UnrelatedBusinessIncome,F9_05_UBIZ_IMCOME_OVER_LIMIT_X,Unrelated business income?,[UnrelatedBusinessIncome] Part V Line 3a,F990-PC-PART-05-LINE-03A,F990-PC-PART-05-LINE-03A,F990,PC,PART-05,Line 03a,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/Form990-TFiled,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,,F990-PC-PART-05-LINE-03B,F990-EZ-PART-05-LINE-35B,F990,EZ,PART-05,Line 35b,PZ,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990EZ/Form990TFiledInd,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,,F990-PC-PART-05-LINE-03B,F990-EZ-PART-05-LINE-35B,F990,EZ,PART-05,Line 35b,PZ,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990EZ/OrganizationFiled990T,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,[OrganizationFiled990T] Part V Line 35b,F990-PC-PART-05-LINE-03B,F990-EZ-PART-05-LINE-35B,F990,EZ,PART-05,Line 35b,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/OrganizationFiled990TInd,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,[OrganizationFiled990TInd] Part V Line 35b,F990-PC-PART-05-LINE-03B,F990-EZ-PART-05-LINE-35B,F990,EZ,PART-05,Line 35b,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartV/Form990-TFiled,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,,F990-PC-PART-05-LINE-03B,F990-PC-PART-05-LINE-03B,F990,PC,PART-05,Line 03b,PC,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/Form990-TFiled,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,[Form990-TFiled] Part V Line 3b,F990-PC-PART-05-LINE-03B,F990-PC-PART-05-LINE-03B,F990,PC,PART-05,Line 03b,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990TFiledInd,F9_05_UBIZ_FORM_990T_FILED_X,Form 990-T filed?,[Form990TFiledInd] Part V Line 3b,F990-PC-PART-05-LINE-03B,F990-PC-PART-05-LINE-03B,F990,PC,PART-05,Line 03b,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/ForeignFinancialAccount,F9_05_FRGN_FIN_ACC_X,Foreign financial account?,[ForeignFinancialAccount] Part V Line 42b,F990-PC-PART-05-LINE-04A,F990-EZ-PART-05-LINE-42B,F990,EZ,PART-05,Line 42b,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/ForeignFinancialAccountInd,F9_05_FRGN_FIN_ACC_X,Foreign financial account?,[ForeignFinancialAccountInd] Part V Line 42b,F990-PC-PART-05-LINE-04A,F990-EZ-PART-05-LINE-42B,F990,EZ,PART-05,Line 42b,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/ForeignFinancialAccount,F9_05_FRGN_FIN_ACC_X,Foreign financial account?,[ForeignFinancialAccount] Part V Line 4a,F990-PC-PART-05-LINE-04A,F990-PC-PART-05-LINE-04A,F990,PC,PART-05,Line 04a,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ForeignFinancialAccountInd,F9_05_FRGN_FIN_ACC_X,Foreign financial account?,[ForeignFinancialAccountInd] Part V Line 4a,F990-PC-PART-05-LINE-04A,F990-PC-PART-05-LINE-04A,F990,PC,PART-05,Line 04a,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartV/ForeignFinancialAccount,F9_05_FRGN_FIN_ACC_X,Foreign financial account?,,F990-PC-PART-05-LINE-04A,F990-PC-PART-05-LINE-04A,F990,PC,PART-05,Line 04a,PZ,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990EZ/ForeignCountryCd,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,,F990-PC-PART-05-LINE-04B,F990-EZ-PART-05-LINE-42B,F990,EZ,PART-05,Line 42b,PZ,,text,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990EZ/ForeignFinancialAccountCntryCd,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,[ForeignFinancialAccountCntryCd] Part V Line 42b,F990-PC-PART-05-LINE-04B,F990-EZ-PART-05-LINE-42B,F990,EZ,PART-05,Line 42b,PZ,CountryType,text,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/ForeignFinancialAccountCountry,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,[ForeignFinancialAccountCountry] Part V Line 42b,F990-PC-PART-05-LINE-04B,F990-EZ-PART-05-LINE-42B,F990,EZ,PART-05,Line 42b,PZ,CountryType,text,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/NameOfForeignCountry,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,,F990-PC-PART-05-LINE-04B,F990-EZ-PART-05-LINE-42B,F990,EZ,PART-05,Line 42b,PZ,,text,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/ForeignCountryCd,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,[ForeignCountryCd] Part V Line 4b,F990-PC-PART-05-LINE-04B,F990-PC-PART-05-LINE-04B,F990,PC,PART-05,Line 04b,PZ,CountryType,text,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartV/NameOfForeignCountry,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,,F990-PC-PART-05-LINE-04B,F990-PC-PART-05-LINE-04B,F990,PC,PART-05,Line 04b,PZ,,text,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/NameOfForeignCountry,F9_05_FRGN_FIN_ACC_CNTR,Name of foreign country,[NameOfForeignCountry] Part V Line 4b,F990-PC-PART-05-LINE-04B,F990-PC-PART-05-LINE-04B,F990,PC,PART-05,Line 04b,PZ,CountryType,text,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/ProhibitedTaxShelterTrans,F9_05_PTST_X,Prohibited tax shelter transaction?,[ProhibitedTaxShelterTrans] Part V Line 40e,F990-PC-PART-05-LINE-05A,F990-EZ-PART-05-LINE-40E,F990,EZ,PART-05,Line 40e,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/ProhibitedTaxShelterTransInd,F9_05_PTST_X,Prohibited tax shelter transaction?,[ProhibitedTaxShelterTransInd] Part V Line 40e,F990-PC-PART-05-LINE-05A,F990-EZ-PART-05-LINE-40E,F990,EZ,PART-05,Line 40e,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartV/ProhibitedTaxShelterTrans,F9_05_PTST_X,Prohibited tax shelter transaction?,,F990-PC-PART-05-LINE-05A,F990-PC-PART-05-LINE-05A,F990,PC,PART-05,Line 05a,PZ,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/ProhibitedTaxShelterTrans,F9_05_PTST_X,Prohibited tax shelter transaction?,[ProhibitedTaxShelterTrans] Part V Line 5a,F990-PC-PART-05-LINE-05A,F990-PC-PART-05-LINE-05A,F990,PC,PART-05,Line 05a,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProhibitedTaxShelterTransInd,F9_05_PTST_X,Prohibited tax shelter transaction?,[ProhibitedTaxShelterTransInd] Part V Line 5a,F990-PC-PART-05-LINE-05A,F990-PC-PART-05-LINE-05A,F990,PC,PART-05,Line 05a,PZ,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartV/TaxablePartyNotification,F9_05_PTST_PARTY_NOTIFY_X,Taxable party notification?,,F990-PC-PART-05-LINE-05B,F990-PC-PART-05-LINE-05B,F990,PC,PART-05,Line 05b,PC,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
/Return/ReturnData/IRS990/TaxablePartyNotification,F9_05_PTST_PARTY_NOTIFY_X,Taxable party notification?,[TaxablePartyNotification] Part V Line 5b,F990-PC-PART-05-LINE-05B,F990-PC-PART-05-LINE-05B,F990,PC,PART-05,Line 05b,PC,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TaxablePartyNotificationInd,F9_05_PTST_PARTY_NOTIFY_X,Taxable party notification?,[TaxablePartyNotificationInd] Part V Line 5b,F990-PC-PART-05-LINE-05B,F990-PC-PART-05-LINE-05B,F990,PC,PART-05,Line 05b,PC,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form8886TFiled,F9_05_PTST_FORM_8886T_FILED_X,Form 8886-T filed?,[Form8886TFiled] Part V Line 5c,F990-PC-PART-05-LINE-05C,F990-PC-PART-05-LINE-05C,F990,PC,PART-05,Line 05c,PC,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form8886TFiledInd,F9_05_PTST_FORM_8886T_FILED_X,Form 8886-T filed?,[Form8886TFiledInd] Part V Line 5c,F990-PC-PART-05-LINE-05C,F990-PC-PART-05-LINE-05C,F990,PC,PART-05,Line 05c,PC,BooleanType,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartV/Form8886TFiled,F9_05_PTST_FORM_8886T_FILED_X,Form 8886-T filed?,,F990-PC-PART-05-LINE-05C,F990-PC-PART-05-LINE-05C,F990,PC,PART-05,Line 05c,PC,,checkbox,ONE,F9-P05-T00-OTHER-IRS-FILING,,,,,,,
