xpath,variable_name,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4912Amt,F9_06_TAX_IMPOSED_IRC_4912,501(c)(3) Organizations: Amount of tax imposed on the organization furing the year under section 4912,[TaxImposedUnderIRC4912Amt] Part V Line 40a,F990-EZ-PART-05-LINE-40A,F990-EZ-PART-05-LINE-40A,F990,EZ,PART-05,Line 40a,EZ,USAmountNNType,numeric,ONE,F9-P06-T00-GOVERNANCE-EZ,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4955Amt,F9_06_TAX_IMPOSED_IRC_4955,501(c)(3) Organizations: Amount of tax imposed on the organization furing the year under section 4955,[TaxImposedUnderIRC4955Amt] Part V Line 40a,F990-EZ-PART-05-LINE-40A,F990-EZ-PART-05-LINE-40A,F990,EZ,PART-05,Line 40a,EZ,USAmountNNType,numeric,ONE,F9-P06-T00-GOVERNANCE-EZ,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/AmountOfTaxImposedOnOrgMgr,F9_06_TAX_IMPOSED_ORG_MGR,Amount of tax imposed on the organization managers etc during the year under sections 4912; 4955; and 4958,[AmountOfTaxImposedOnOrgMgr] Part V Line 40c,F990-EZ-PART-05-LINE-40C,F990-EZ-PART-05-LINE-40C,F990,EZ,PART-05,Line 40c,EZ,USAmountNNType,numeric,ONE,F9-P06-T00-GOVERNANCE-EZ,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/TaxImposedOnOrganizationMgrAmt,F9_06_TAX_IMPOSED_ORG_MGR,Amount of tax imposed on the organization managers etc during the year under sections 4912; 4955; and 4958,[TaxImposedOnOrganizationMgrAmt] Part V Line 40c,F990-EZ-PART-05-LINE-40C,F990-EZ-PART-05-LINE-40C,F990,EZ,PART-05,Line 40c,EZ,USAmountNNType,numeric,ONE,F9-P06-T00-GOVERNANCE-EZ,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/AmountOfTaxReimbursedByOrg,F9_06_TAX_REIMBURSED_ORG,Amount of tax on line 89c; above; reimbursed by the organization,[AmountOfTaxReimbursedByOrg] Part V Line 40d,F990-EZ-PART-05-LINE-40D,F990-EZ-PART-05-LINE-40D,F990,EZ,PART-05,Line 40d,EZ,USAmountNNType,numeric,ONE,F9-P06-T00-GOVERNANCE-EZ,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/TaxReimbursedByOrganizationAmt,F9_06_TAX_REIMBURSED_ORG,Amount of tax on line 40c; above; reimbursed by the organization,[TaxReimbursedByOrganizationAmt] Part V Line 40d,F990-EZ-PART-05-LINE-40D,F990-EZ-PART-05-LINE-40D,F990,EZ,PART-05,Line 40d,EZ,USAmountNNType,numeric,ONE,F9-P06-T00-GOVERNANCE-EZ,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVI,F9_06_INFO_SCHED_O_X,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVI] Part VI,F990-PC-PART-06-LINE-00,F990-EZ-PART-05-LINE-00,F990,EZ,PART-06,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVIInd,F9_06_INFO_SCHED_O_X,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVIInd] Part VI,F990-PC-PART-06-LINE-00,F990-EZ-PART-05-LINE-00,F990,EZ,PART-05,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/InfoInScheduleOPartVI,F9_06_INFO_SCHED_O_X,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVI] Part VI,F990-PC-PART-06-LINE-00,F990-PC-PART-06-LINE-00,F990,PC,PART-06,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/InfoInScheduleOPartVIInd,F9_06_INFO_SCHED_O_X,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVIInd] Part VI,F990-PC-PART-06-LINE-00,F990-PC-PART-06-LINE-00,F990,PC,PART-06,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/NbrVotingGoverningBodyMembers,F9_06_GVRN_NUM_VOTING_MEMB,Number of voting governing body members,,F990-PC-PART-06-SECTION-A-LINE-01A,F990-PC-PART-06-SECTION-A-LINE-01A,F990,PC,PART-06,Section A Line 01a,PC,,numeric,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/GoverningBodyVotingMembersCnt,F9_06_GVRN_NUM_VOTING_MEMB,Number of voting governing body members,[GoverningBodyVotingMembersCnt] Part VI Section A Line 1a,F990-PC-PART-06-SECTION-A-LINE-01A,F990-PC-PART-06-SECTION-A-LINE-01A,F990,PC,PART-06,Section A Line 01a,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NbrVotingGoverningBodyMembers,F9_06_GVRN_NUM_VOTING_MEMB,Number of voting governing body members,[NbrVotingGoverningBodyMembers] Part VI Section A Line 1a,F990-PC-PART-06-SECTION-A-LINE-01A,F990-PC-PART-06-SECTION-A-LINE-01A,F990,PC,PART-06,Section A Line 01a,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/NumberIndependentVotingMembers,F9_06_GVRN_NUM_VOTING_MEMB_IND,Number of independent voting members,,F990-PC-PART-06-SECTION-A-LINE-01B,F990-PC-PART-06-SECTION-A-LINE-01B,F990,PC,PART-06,Section A Line 01b,PC,,numeric,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/IndependentVotingMemberCnt,F9_06_GVRN_NUM_VOTING_MEMB_IND,Number of independent voting members,[IndependentVotingMemberCnt] Part VI Section A Line 1b,F990-PC-PART-06-SECTION-A-LINE-01B,F990-PC-PART-06-SECTION-A-LINE-01B,F990,PC,PART-06,Section A Line 01b,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NumberIndependentVotingMembers,F9_06_GVRN_NUM_VOTING_MEMB_IND,Number of independent voting members,[NumberIndependentVotingMembers] Part VI Section A Line 1b,F990-PC-PART-06-SECTION-A-LINE-01B,F990-PC-PART-06-SECTION-A-LINE-01B,F990,PC,PART-06,Section A Line 01b,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/FamilyOrBusinessRelationship,F9_06_GVRN_DTK_FAMBIZ_RELATION_X,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",[FamilyOrBusinessRelationship] Part VI Section A Line 2,F990-PC-PART-06-SECTION-A-LINE-02,F990-PC-PART-06-SECTION-A-LINE-02,F990,PC,PART-06,Section A Line 02,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/FamilyOrBusinessRlnInd,F9_06_GVRN_DTK_FAMBIZ_RELATION_X,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",[FamilyOrBusinessRlnInd] Part VI Section A Line 2,F990-PC-PART-06-SECTION-A-LINE-02,F990-PC-PART-06-SECTION-A-LINE-02,F990,PC,PART-06,Section A Line 02,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/FamilyOrBusinessRelationship,F9_06_GVRN_DTK_FAMBIZ_RELATION_X,Family or business relationship?,,F990-PC-PART-06-SECTION-A-LINE-02,F990-PC-PART-06-SECTION-A-LINE-02,F990,PC,PART-06,Section A Line 02,PC,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/DelegationOfManagementDuties,F9_06_GVRN_DELEGATE_MGMT_DUTY_X,Delegation of management duties?,[DelegationOfManagementDuties] Part VI Section A Line 3,F990-PC-PART-06-SECTION-A-LINE-03,F990-PC-PART-06-SECTION-A-LINE-03,F990,PC,PART-06,Section A Line 03,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DelegationOfMgmtDutiesInd,F9_06_GVRN_DELEGATE_MGMT_DUTY_X,Delegation of management duties?,[DelegationOfMgmtDutiesInd] Part VI Section A Line 3,F990-PC-PART-06-SECTION-A-LINE-03,F990-PC-PART-06-SECTION-A-LINE-03,F990,PC,PART-06,Section A Line 03,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/DelegationOfManagementDuties,F9_06_GVRN_DELEGATE_MGMT_DUTY_X,Delegation of management duties?,,F990-PC-PART-06-SECTION-A-LINE-03,F990-PC-PART-06-SECTION-A-LINE-03,F990,PC,PART-06,Section A Line 03,PC,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990EZ/MadeChangesToOrgnzngEtcDoc,F9_06_GVRN_CHANGE_DOC_X,Were any changes made in the organizing or governing documents but not reported to the IRS?,[MadeChangesToOrgnzngEtcDoc] Part V Line 34,F990-PC-PART-06-SECTION-A-LINE-04,F990-EZ-PART-05-LINE-34,F990,EZ,PART-05,Line 34,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/ChgMadeToOrgnzngDocNotRptInd,F9_06_GVRN_CHANGE_DOC_X,Were any changes made in the organizing or governing documents but not reported to the IRS?,[ChgMadeToOrgnzngDocNotRptInd] Part V Line 34,F990-PC-PART-06-SECTION-A-LINE-04,F990-EZ-PART-05-LINE-34,F990,EZ,PART-05,Line 34,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/ChangesToOrganizingDocs,F9_06_GVRN_CHANGE_DOC_X,Organization made significant changes to organizing docs since last 990?,[ChangesToOrganizingDocs] Part VI Section A Line 4,F990-PC-PART-06-SECTION-A-LINE-04,F990-PC-PART-06-SECTION-A-LINE-04,F990,PC,PART-06,Section A Line 04,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ChangeToOrgDocumentsInd,F9_06_GVRN_CHANGE_DOC_X,Organization made significant changes to organizing docs since last 990?,[ChangeToOrgDocumentsInd] Part VI Section A Line 4,F990-PC-PART-06-SECTION-A-LINE-04,F990-PC-PART-06-SECTION-A-LINE-04,F990,PC,PART-06,Section A Line 04,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/ChangesToOrganizingDocs,F9_06_GVRN_CHANGE_DOC_X,Changes to organizing docs?,,F990-PC-PART-06-SECTION-A-LINE-04,F990-PC-PART-06-SECTION-A-LINE-04,F990,PC,PART-06,Section A Line 04,PZ,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/Form990PartVI/MaterialDiversionOrMisuse,F9_06_GVRN_ASSET_DIVERSION_X,Material diversion or misuse?,,F990-PC-PART-06-SECTION-A-LINE-05,F990-PC-PART-06-SECTION-A-LINE-05,F990,PC,PART-06,Section A Line 05,PC,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/MaterialDiversionOrMisuse,F9_06_GVRN_ASSET_DIVERSION_X,Organization became aware of significant diversion of assets?,[MaterialDiversionOrMisuse] Part VI Section A Line 5,F990-PC-PART-06-SECTION-A-LINE-05,F990-PC-PART-06-SECTION-A-LINE-05,F990,PC,PART-06,Section A Line 05,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/MaterialDiversionOrMisuseInd,F9_06_GVRN_ASSET_DIVERSION_X,Organization became aware of significant diversion of assets?,[MaterialDiversionOrMisuseInd] Part VI Section A Line 5,F990-PC-PART-06-SECTION-A-LINE-05,F990-PC-PART-06-SECTION-A-LINE-05,F990,PC,PART-06,Section A Line 05,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/MembersOrStockholders,F9_06_GVRN_MEMB_STCKHLDR_X,Members or stockholders?,,F990-PC-PART-06-SECTION-A-LINE-06,F990-PC-PART-06-SECTION-A-LINE-06,F990,PC,PART-06,Section A Line 06,PC,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/MembersOrStockholders,F9_06_GVRN_MEMB_STCKHLDR_X,Organization has members or stockholders?,[MembersOrStockholders] Part VI Section A Line 6,F990-PC-PART-06-SECTION-A-LINE-06,F990-PC-PART-06-SECTION-A-LINE-06,F990,PC,PART-06,Section A Line 06,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/MembersOrStockholdersInd,F9_06_GVRN_MEMB_STCKHLDR_X,Organization has members or stockholders?,[MembersOrStockholdersInd] Part VI Section A Line 6,F990-PC-PART-06-SECTION-A-LINE-06,F990-PC-PART-06-SECTION-A-LINE-06,F990,PC,PART-06,Section A Line 06,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/ElectionOfBoardMembers,F9_06_GVRN_PERS_ELECT_MEMB_X,Organization has persons who had power to elect or appoint board members?,[ElectionOfBoardMembers] Part VI Section A Line 7a,F990-PC-PART-06-SECTION-A-LINE-07A,F990-PC-PART-06-SECTION-A-LINE-07A,F990,PC,PART-06,Section A Line 07a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ElectionOfBoardMembersInd,F9_06_GVRN_PERS_ELECT_MEMB_X,Organization has persons who had power to elect or appoint board members?,[ElectionOfBoardMembersInd] Part VI Section A Line 7a,F990-PC-PART-06-SECTION-A-LINE-07A,F990-PC-PART-06-SECTION-A-LINE-07A,F990,PC,PART-06,Section A Line 07a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVI/ElectionOfBoardMembers,F9_06_GVRN_PERS_ELECT_MEMB_X,election of board members?,,F990-PC-PART-06-SECTION-A-LINE-07A,F990-PC-PART-06-SECTION-A-LINE-07A,F990,PC,PART-06,Section A Line 07a,PC,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,,,,,,
/Return/ReturnData/IRS990/DecisionsSubjectToApprovaInd,F9_06_GVRN_DECISION_APPROV_X,Governance decisions subject to approval by others outside governing body?,[DecisionsSubjectToApprovaInd] Part VI Section A Line 7b,F990-PC-PART-06-SECTION-A-LINE-07B,F990-PC-PART-06-SECTION-A-LINE-07B,F990,PC,PART-06,Section A Line 07b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
