xpath,variable_name,description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine2Txt,SI_02_GRANT_US_ORG_ADDR_L2,USAddress - AddressLine2Txt,[RecipientTable] Part II; [USAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,StreetAddressType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleI/Form990ScheduleIPartII/RecipientTable/AddressUS/State,SI_02_GRANT_US_ORG_ADDR_STATE,Address US - State,,SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,,,,,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/AddressUS/State,SI_02_GRANT_US_ORG_ADDR_STATE,Address US - State,[RecipientTable] Part II; [AddressUS] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,StateType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleI/Form990ScheduleIPartII/RecipientTable/AddressForeign/ProvinceOrState,SI_02_GRANT_US_ORG_ADDR_STATE,Province or state,,SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,,,,,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/AddressForeign/ProvinceOrState,SI_02_GRANT_US_ORG_ADDR_STATE,Province or state,[RecipientTable] Part II; [AddressForeign] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,TextType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrState,SI_02_GRANT_US_ORG_ADDR_STATE,Province or state,[RecipientTable] Part II; [ForeignAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,TextType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrStateNm,SI_02_GRANT_US_ORG_ADDR_STATE,Province or state,[RecipientTable] Part II; [ForeignAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,TextType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/State,SI_02_GRANT_US_ORG_ADDR_STATE,USAddress - State,[RecipientTable] Part II; [USAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,StateType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd,SI_02_GRANT_US_ORG_ADDR_STATE,USAddress - StateAbbreviationCd,[RecipientTable] Part II; [USAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,StateType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleI/Form990ScheduleIPartII/RecipientTable/AddressForeign/PostalCode,SI_02_GRANT_US_ORG_ADDR_ZIP,Address Foreign - Postal code,,SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,,,,,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/AddressForeign/PostalCode,SI_02_GRANT_US_ORG_ADDR_ZIP,Address Foreign - Postal code,[RecipientTable] Part II; [AddressForeign] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,TextType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleI/Form990ScheduleIPartII/RecipientTable/AddressUS/ZIPCode,SI_02_GRANT_US_ORG_ADDR_ZIP,Address US - ZIPCode,,SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,,,,,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/AddressUS/ZIPCode,SI_02_GRANT_US_ORG_ADDR_ZIP,Address US - ZIPCode,[RecipientTable] Part II; [AddressUS] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,ZIPCodeType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ForeignPostalCd,SI_02_GRANT_US_ORG_ADDR_ZIP,Foreign Address - Postal code,[RecipientTable] Part II; [ForeignAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,TextType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/PostalCode,SI_02_GRANT_US_ORG_ADDR_ZIP,Foreign Address - Postal code,[RecipientTable] Part II; [ForeignAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,TextType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd,SI_02_GRANT_US_ORG_ADDR_ZIP,USAddress - ZIPCd,[RecipientTable] Part II; [USAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,ZIPCodeType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCode,SI_02_GRANT_US_ORG_ADDR_ZIP,USAddress - ZIPCode,[RecipientTable] Part II; [USAddress] Part II Line  1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,ZIPCodeType,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1,SI_02_GRANT_US_ORG_NAME_L1,Recipient Business Name - BusinessNameLine1,[RecipientTable] Part II; [RecipientBusinessName] Part II Line 1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,BusinessNameLine1Type,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt,SI_02_GRANT_US_ORG_NAME_L1,Recipient Business Name - BusinessNameLine1Txt,[RecipientTable] Part II; [RecipientBusinessName] Part II Line 1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,BusinessNameLine1Type,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleI/Form990ScheduleIPartII/RecipientTable/RecipientNameBusiness/BusinessNameLine1,SI_02_GRANT_US_ORG_NAME_L1,Recipient Name Business - BusinessNameLine1,,SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,,,,,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientNameBusiness/BusinessNameLine1,SI_02_GRANT_US_ORG_NAME_L1,Recipient Name Business - BusinessNameLine1,[RecipientTable] Part II; [RecipientNameBusiness] Part II Line 1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,BusinessNameLine1Type,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2,SI_02_GRANT_US_ORG_NAME_L2,Recipient Business Name - BusinessNameLine2,[RecipientTable] Part II; [RecipientBusinessName] Part II Line 1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,BusinessNameLine2Type,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2Txt,SI_02_GRANT_US_ORG_NAME_L2,Recipient Business Name - BusinessNameLine2Txt,[RecipientTable] Part II; [RecipientBusinessName] Part II Line 1 Column (a),SCHED-I-PART-02-LINE-01-COL-A,SCHED-I,SZ,PART-02,Line  01 Column (A),PC,BusinessNameLine2Type,text,MANY,SI-P02-T01-GRANTS-US-ORGS-GOVTS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
