xpath,variable_name,description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleE/PubViaBroadcastMediaExpln,SE_01_POLICY_BCAST_MEDIA_EXPLAIN,"If answered ""Has the Organization Publicized the Policy through Broadcast Media?""; explain",[PubViaBroadcastMediaExpln] Line 3,SCHED-E-PART-01-LINE-03,SCHED-E,SZ,PART-01,Line 03,PZ,ShortExplanationType,text,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,2009,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/MaintRacialCompositionRecords,SE_01_MAINT_RACIAL_RECORD_X,Does the organization maintain racial composition records?,,SCHED-E-PART-01-LINE-04A,SCHED-E,SZ,PART-01,Line 04a,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/MaintainRacialCompRecsInd,SE_01_MAINT_RACIAL_RECORD_X,Does the organization maintain racial composition records?,[MaintainRacialCompRecsInd] Line 4a,SCHED-E-PART-01-LINE-04A,SCHED-E,SZ,PART-01,Line 04a,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/MaintRacialCompositionRecords,SE_01_MAINT_RACIAL_RECORD_X,Does the organization maintain racial composition records?,[MaintRacialCompositionRecords] Line 4a,SCHED-E-PART-01-LINE-04A,SCHED-E,SZ,PART-01,Line 04a,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/MaintScholarshipsRecords,SE_01_MAINT_SCHOLARSHIP_RECORD_X,Does the organization maintain scholarships records?,,SCHED-E-PART-01-LINE-04B,SCHED-E,SZ,PART-01,Line 04b,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/MaintainScholarshipsRecsInd,SE_01_MAINT_SCHOLARSHIP_RECORD_X,Does the organization maintain scholarships records?,[MaintainScholarshipsRecsInd] Line 4b,SCHED-E-PART-01-LINE-04B,SCHED-E,SZ,PART-01,Line 04b,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/MaintScholarshipsRecords,SE_01_MAINT_SCHOLARSHIP_RECORD_X,Does the organization maintain scholarships records?,[MaintScholarshipsRecords] Line 4b,SCHED-E-PART-01-LINE-04B,SCHED-E,SZ,PART-01,Line 04b,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/MaintCopiesOfBrochuresEtc,SE_01_MAINT_COPY_BROCHURES_X,Does the organization maintain copies of brochures; etc?,,SCHED-E-PART-01-LINE-04C,SCHED-E,SZ,PART-01,Line 04c,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/MaintainCpyOfBrochuresEtcInd,SE_01_MAINT_COPY_BROCHURES_X,Does the organization maintain copies of brochures; etc?,[MaintainCpyOfBrochuresEtcInd] Line 4c,SCHED-E-PART-01-LINE-04C,SCHED-E,SZ,PART-01,Line 04c,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/MaintCopiesOfBrochuresEtc,SE_01_MAINT_COPY_BROCHURES_X,Does the organization maintain copies of brochures; etc?,[MaintCopiesOfBrochuresEtc] Line 4c,SCHED-E-PART-01-LINE-04C,SCHED-E,SZ,PART-01,Line 04c,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/MaintCopiesOfAllSolicitations,SE_01_MAINT_COPY_SOL_X,Does the organization maintain copies of all solicitations?,,SCHED-E-PART-01-LINE-04D,SCHED-E,SZ,PART-01,Line 04d,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/MaintainCpyOfAllSolInd,SE_01_MAINT_COPY_SOL_X,Does the organization maintain copies of all solicitations?,[MaintainCpyOfAllSolInd] Line 4d,SCHED-E-PART-01-LINE-04D,SCHED-E,SZ,PART-01,Line 04d,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/MaintCopiesOfAllSolicitations,SE_01_MAINT_COPY_SOL_X,Does the organization maintain copies of all solicitations?,[MaintCopiesOfAllSolicitations] Line 4d,SCHED-E-PART-01-LINE-04D,SCHED-E,SZ,PART-01,Line 04d,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/OrgDoesNotMaintainExplanation,SE_01_MAINT_EXPLANATION,"If answered ""no"" to any of 4a-4d; explain",,SCHED-E-PART-01-LINE-04D,SCHED-E,SZ,PART-01,Line 04d,PZ,,text,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/OrgDoesNotMaintainExplanation,SE_01_MAINT_EXPLANATION,"If answered ""no"" to any of 4a-4d; explain",[OrgDoesNotMaintainExplanation] Line 4,SCHED-E-PART-01-LINE-04D,SCHED-E,SZ,PART-01,Line 04d,PZ,ShortExplanationType,text,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,2009,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceStudentsRights,SE_01_DISCR_RACE_STUDENT_RIGHT_X,Does the organization discriminate by race in any way students' rights or privileges?,,SCHED-E-PART-01-LINE-05A,SCHED-E,SZ,PART-01,Line 05a,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceStdntsRghtsInd,SE_01_DISCR_RACE_STUDENT_RIGHT_X,Does the organization discriminate by race in any way students' rights or privileges?,[DiscriminateRaceStdntsRghtsInd] Line 5a,SCHED-E-PART-01-LINE-05A,SCHED-E,SZ,PART-01,Line 05a,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceStudentsRights,SE_01_DISCR_RACE_STUDENT_RIGHT_X,Does the organization discriminate by race in any way students' rights or privileges?,[DiscriminateRaceStudentsRights] Line 5a,SCHED-E-PART-01-LINE-05A,SCHED-E,SZ,PART-01,Line 05a,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceAdmissPolicies,SE_01_DISCR_RACE_ADM_POLICY_X,Does the organization discriminate by race in any way admissions policies?,,SCHED-E-PART-01-LINE-05B,SCHED-E,SZ,PART-01,Line 05b,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAdmissPlcyInd,SE_01_DISCR_RACE_ADM_POLICY_X,Does the organization discriminate by race in any way admissions policies?,[DiscriminateRaceAdmissPlcyInd] Line 5b,SCHED-E-PART-01-LINE-05B,SCHED-E,SZ,PART-01,Line 05b,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAdmissPolicies,SE_01_DISCR_RACE_ADM_POLICY_X,Does the organization discriminate by race in any way admissions policies?,[DiscriminateRaceAdmissPolicies] Line 5b,SCHED-E-PART-01-LINE-05B,SCHED-E,SZ,PART-01,Line 05b,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceEmplmnFaculty,SE_01_DISCR_RACE_EMPL_FACULTY_X,Does the organization discriminate by race in any way employment of faculty or administrative staff?,,SCHED-E-PART-01-LINE-05C,SCHED-E,SZ,PART-01,Line 05c,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEmplmFcultyInd,SE_01_DISCR_RACE_EMPL_FACULTY_X,Does the organization discriminate by race in any way employment of faculty or administrative staff?,[DiscriminateRaceEmplmFcultyInd] Line 5c,SCHED-E-PART-01-LINE-05C,SCHED-E,SZ,PART-01,Line 05c,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEmplmnFaculty,SE_01_DISCR_RACE_EMPL_FACULTY_X,Does the organization discriminate by race in any way employment of faculty or administrative staff?,[DiscriminateRaceEmplmnFaculty] Line 5c,SCHED-E-PART-01-LINE-05C,SCHED-E,SZ,PART-01,Line 05c,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceScholarships,SE_01_DISCR_RACE_SCHOLARSHIP_X,Does the organization discriminate by race in any way scholarships or other financial assistance?,,SCHED-E-PART-01-LINE-05D,SCHED-E,SZ,PART-01,Line 05d,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceScholarships,SE_01_DISCR_RACE_SCHOLARSHIP_X,Does the organization discriminate by race in any way scholarships or other financial assistance?,[DiscriminateRaceScholarships] Line 5d,SCHED-E-PART-01-LINE-05D,SCHED-E,SZ,PART-01,Line 05d,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceSchsInd,SE_01_DISCR_RACE_SCHOLARSHIP_X,Does the organization discriminate by race in any way scholarships or other financial assistance?,[DiscriminateRaceSchsInd] Line 5d,SCHED-E-PART-01-LINE-05D,SCHED-E,SZ,PART-01,Line 05d,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceEducPolicies,SE_01_DISCR_RACE_EDU_POLICY_X,Does the organization discriminate by race in any way educational policies?,,SCHED-E-PART-01-LINE-05E,SCHED-E,SZ,PART-01,Line 05e,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEducPlcyInd,SE_01_DISCR_RACE_EDU_POLICY_X,Does the organization discriminate by race in any way educational policies?,[DiscriminateRaceEducPlcyInd] Line 5e,SCHED-E-PART-01-LINE-05E,SCHED-E,SZ,PART-01,Line 05e,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceEducPolicies,SE_01_DISCR_RACE_EDU_POLICY_X,Does the organization discriminate by race in any way educational policies?,[DiscriminateRaceEducPolicies] Line 5e,SCHED-E-PART-01-LINE-05E,SCHED-E,SZ,PART-01,Line 05e,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceUseOfFclts,SE_01_DISCR_RACE_USE_FACILITY_X,Does the organization discriminate by race in any way use of facilities?,,SCHED-E-PART-01-LINE-05F,SCHED-E,SZ,PART-01,Line 05f,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceUseOfFclts,SE_01_DISCR_RACE_USE_FACILITY_X,Does the organization discriminate by race in any way use of facilities?,[DiscriminateRaceUseOfFclts] Line 5f,SCHED-E-PART-01-LINE-05F,SCHED-E,SZ,PART-01,Line 05f,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceUseOfFcltsInd,SE_01_DISCR_RACE_USE_FACILITY_X,Does the organization discriminate by race in any way use of facilities?,[DiscriminateRaceUseOfFcltsInd] Line 5f,SCHED-E-PART-01-LINE-05F,SCHED-E,SZ,PART-01,Line 05f,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceAthleticProg,SE_01_DISCR_RACE_ATHLETIC_PROG_X,Does the organization discriminate by race in any way athletic programs?,,SCHED-E-PART-01-LINE-05G,SCHED-E,SZ,PART-01,Line 05g,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAthleticProg,SE_01_DISCR_RACE_ATHLETIC_PROG_X,Does the organization discriminate by race in any way athletic programs?,[DiscriminateRaceAthleticProg] Line 5g,SCHED-E-PART-01-LINE-05G,SCHED-E,SZ,PART-01,Line 05g,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceAthltProgInd,SE_01_DISCR_RACE_ATHLETIC_PROG_X,Does the organization discriminate by race in any way athletic programs?,[DiscriminateRaceAthltProgInd] Line 5g,SCHED-E-PART-01-LINE-05G,SCHED-E,SZ,PART-01,Line 05g,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceOtherActy,SE_01_DISCR_RACE_OTH_ACT_X,Does the organization discriminate by race in any way other extracurricular activities?,,SCHED-E-PART-01-LINE-05H,SCHED-E,SZ,PART-01,Line 05h,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceOtherActy,SE_01_DISCR_RACE_OTH_ACT_X,Does the organization discriminate by race in any way other extracurricular activities?,[DiscriminateRaceOtherActy] Line 5h,SCHED-E-PART-01-LINE-05H,SCHED-E,SZ,PART-01,Line 05h,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceOtherActyInd,SE_01_DISCR_RACE_OTH_ACT_X,Does the organization discriminate by race in any way other extracurricular activities?,[DiscriminateRaceOtherActyInd] Line 5h,SCHED-E-PART-01-LINE-05H,SCHED-E,SZ,PART-01,Line 05h,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/DiscriminateRaceExplanation,SE_01_DISCR_RACE_EXPLANATION,"If answered ""yes"" to any of 5a-5h; explain",,SCHED-E-PART-01-LINE-05H,SCHED-E,SZ,PART-01,Line 05h,PZ,,text,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/DiscriminateRaceExplanation,SE_01_DISCR_RACE_EXPLANATION,"If answered ""yes"" to any of 5a-5h; explain",[DiscriminateRaceExplanation] Line 5,SCHED-E-PART-01-LINE-05H,SCHED-E,SZ,PART-01,Line 05h,PZ,ShortExplanationType,text,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,2009,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/GovernmentFinancialAidReceived,SE_01_GOVT_FIN_AID_REC_X,Does the organization receive any financial aid or assistance from a governmental agency?,,SCHED-E-PART-01-LINE-06A,SCHED-E,SZ,PART-01,Line 06a,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
/Return/ReturnData/IRS990ScheduleE/GovernmentFinancialAidRcvdInd,SE_01_GOVT_FIN_AID_REC_X,Does the organization receive any financial aid or assistance from a governmental agency?,[GovernmentFinancialAidRcvdInd] Line 6a,SCHED-E-PART-01-LINE-06A,SCHED-E,SZ,PART-01,Line 06a,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleE/GovernmentFinancialAidReceived,SE_01_GOVT_FIN_AID_REC_X,Does the organization receive any financial aid or assistance from a governmental agency?,[GovernmentFinancialAidReceived] Line 6a,SCHED-E-PART-01-LINE-06A,SCHED-E,SZ,PART-01,Line 06a,PZ,BooleanType,checkbox,ONE,SE-P01-T00-SCHOOLS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleE/Form990ScheduleE/GovernmentFinancialAidRevoked,SE_01_GOVT_FIN_AID_REVOKED_X,Has the organization's right to such aid ever been revoked or suspended?,,SCHED-E-PART-01-LINE-06B,SCHED-E,SZ,PART-01,Line 06b,PZ,,checkbox,ONE,SE-P01-T00-SCHOOLS,,,,,,,
