xpath,variable_name,description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine1Txt,SR_01_DISREG_ENTITY_ADDR_L1,Foreign Address - AddressLine1Txt,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine1,SR_01_DISREG_ENTITY_ADDR_L1,USAddress - AddressLine1,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine1Txt,SR_01_DISREG_ENTITY_ADDR_L1,USAddress - AddressLine1Txt,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/AddressLine2,SR_01_DISREG_ENTITY_ADDR_L2,Address Foreign - AddressLine2,[AddressForeign] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/AddressLine2,SR_01_DISREG_ENTITY_ADDR_L2,Address US - AddressLine2,[AddressUS] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine2,SR_01_DISREG_ENTITY_ADDR_L2,Foreign Address - AddressLine2,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine2Txt,SR_01_DISREG_ENTITY_ADDR_L2,Foreign Address - AddressLine2Txt,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine2,SR_01_DISREG_ENTITY_ADDR_L2,USAddress - AddressLine2,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine2Txt,SR_01_DISREG_ENTITY_ADDR_L2,USAddress - AddressLine2Txt,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StreetAddressType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/State,SR_01_DISREG_ENTITY_ADDR_STATE,Address US - State,[AddressUS] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StateType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/ProvinceOrState,SR_01_DISREG_ENTITY_ADDR_STATE,Province or state,[AddressForeign] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,TextType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/ProvinceOrState,SR_01_DISREG_ENTITY_ADDR_STATE,Province or state,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,TextType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/ProvinceOrStateNm,SR_01_DISREG_ENTITY_ADDR_STATE,Province or state,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,TextType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/State,SR_01_DISREG_ENTITY_ADDR_STATE,USAddress - State,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StateType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/StateAbbreviationCd,SR_01_DISREG_ENTITY_ADDR_STATE,USAddress - StateAbbreviationCd,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,StateType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/PostalCode,SR_01_DISREG_ENTITY_ADDR_ZIP,Address Foreign - Postal code,[AddressForeign] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,TextType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/ZIPCode,SR_01_DISREG_ENTITY_ADDR_ZIP,Address US - ZIPCode,[AddressUS] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,ZIPCodeType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/ForeignPostalCd,SR_01_DISREG_ENTITY_ADDR_ZIP,Foreign Address - Postal code,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,TextType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/PostalCode,SR_01_DISREG_ENTITY_ADDR_ZIP,Foreign Address - Postal code,[ForeignAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,TextType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/ZIPCd,SR_01_DISREG_ENTITY_ADDR_ZIP,USAddress - ZIPCd,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,ZIPCodeType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/ZIPCode,SR_01_DISREG_ENTITY_ADDR_ZIP,USAddress - ZIPCode,[USAddress] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,ZIPCodeType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/EIN,SR_01_DISREG_ENTITY_EIN,Form990 Schedule RPart I - EIN,[EIN] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,EINType,numeric,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/EIN,SR_01_DISREG_ENTITY_EIN,Id Disregarded Entities Grp - EIN,[EIN] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,EINType,numeric,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine1,SR_01_DISREG_ENTITY_NAME_L1,Disregarded Entity Name - BusinessNameLine1,[DisregardedEntityName] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,BusinessNameLine1Type,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine1Txt,SR_01_DISREG_ENTITY_NAME_L1,Disregarded Entity Name - BusinessNameLine1Txt,[DisregardedEntityName] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,BusinessNameLine1Type,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/NameOfDisregardedEntity/BusinessNameLine1,SR_01_DISREG_ENTITY_NAME_L1,Name Of Disregarded Entity - BusinessNameLine1,[NameOfDisregardedEntity] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,BusinessNameLine1Type,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine2,SR_01_DISREG_ENTITY_NAME_L2,Disregarded Entity Name - BusinessNameLine2,[DisregardedEntityName] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,BusinessNameLine2Type,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine2Txt,SR_01_DISREG_ENTITY_NAME_L2,Disregarded Entity Name - BusinessNameLine2Txt,[DisregardedEntityName] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,BusinessNameLine2Type,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/NameOfDisregardedEntity/BusinessNameLine2,SR_01_DISREG_ENTITY_NAME_L2,Name Of Disregarded Entity - BusinessNameLine2,[NameOfDisregardedEntity] Part I Column (a),SCHED-R-PART-01-COL-A,SCHED-R,SZ,PART-01,Column (A),PC,BusinessNameLine2Type,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/PrimaryActivities,SR_01_DISREG_ENTITY_PRIMARY_ACT,Nature of activities,[PrimaryActivities] Part I Column (b),SCHED-R-PART-01-COL-B,SCHED-R,SZ,PART-01,Column (B),PC,LineExplanationType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/PrimaryActivitiesTxt,SR_01_DISREG_ENTITY_PRIMARY_ACT,Nature of activities,[PrimaryActivitiesTxt] Part I Column (b),SCHED-R-PART-01-COL-B,SCHED-R,SZ,PART-01,Column (B),PC,LineExplanationType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/LegalDomicile/ForeignCountry,SR_01_DISREG_ENTITY_DMCL_CNTR,Foreign Country,,SCHED-R-PART-01-COL-C,SCHED-R,SZ,PART-01,Column (C),PC,,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,,,,,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/LegalDomicileForeignCountry,SR_01_DISREG_ENTITY_DMCL_CNTR,Legal domicile - Foreign Country,[LegalDomicileForeignCountry] Part I Column (c),SCHED-R-PART-01-COL-C,SCHED-R,SZ,PART-01,Column (C),PC,CountryType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/LegalDomicileForeignCountryCd,SR_01_DISREG_ENTITY_DMCL_CNTR,Legal domicile - Foreign Country,[LegalDomicileForeignCountryCd] Part I Column (c),SCHED-R-PART-01-COL-C,SCHED-R,SZ,PART-01,Column (C),PC,CountryType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/LegalDomicile/State,SR_01_DISREG_ENTITY_DMCL_STATE,Legal Domicile - State,,SCHED-R-PART-01-COL-C,SCHED-R,SZ,PART-01,Column (C),PC,,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,,,,,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/LegalDomicileState,SR_01_DISREG_ENTITY_DMCL_STATE,Legal domicile - State,[LegalDomicileState] Part I Column (c),SCHED-R-PART-01-COL-C,SCHED-R,SZ,PART-01,Column (C),PC,StateType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/LegalDomicileStateCd,SR_01_DISREG_ENTITY_DMCL_STATE,Legal domicile - State,[LegalDomicileStateCd] Part I Column (c),SCHED-R-PART-01-COL-C,SCHED-R,SZ,PART-01,Column (C),PC,StateType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/TotalIncome,SR_01_DISREG_ENTITY_INCOME_TOT,Total income ($),[TotalIncome] Part I Column (d),SCHED-R-PART-01-COL-D,SCHED-R,SZ,PART-01,Column (D),PC,USAmountType,numeric,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/TotalIncomeAmt,SR_01_DISREG_ENTITY_INCOME_TOT,Total income ($),[TotalIncomeAmt] Part I Column (d),SCHED-R-PART-01-COL-D,SCHED-R,SZ,PART-01,Column (D),PC,USAmountType,numeric,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/EOYAssets,SR_01_DISREG_ENTITY_ASSETS_EOY,End-of-year assets ($),[EOYAssets] Part I Column (e),SCHED-R-PART-01-COL-E,SCHED-R,SZ,PART-01,Column (E),PC,USAmountType,numeric,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/EndOfYearAssetsAmt,SR_01_DISREG_ENTITY_ASSETS_EOY,End-of-year assets ($),[EndOfYearAssetsAmt] Part I Column (e),SCHED-R-PART-01-COL-E,SCHED-R,SZ,PART-01,Column (E),PC,USAmountType,numeric,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/DirectControllingEntityNA,SR_01_DISREG_ENTITY_CTRL_NA,Direct controlling entity - Literal for not applicable,[DirectControllingEntityNA] Part I Column (f),SCHED-R-PART-01-COL-F,SCHED-R,SZ,PART-01,Column (F),PC,StringType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingNACd,SR_01_DISREG_ENTITY_CTRL_NA,Direct controlling entity - Literal for not applicable,[DirectControllingNACd] Part I Column (f),SCHED-R-PART-01-COL-F,SCHED-R,SZ,PART-01,Column (F),PC,StringType,text,MANY,SR-P01-T01-ID-DISREGARDED-ENTITIES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
