xpath,variable_name,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/FundraisingAmt,F9_08_REV_CONTR_FUNDR_EVNT,Fundraising Events,[FundraisingAmt] Part VIII Line 1c,F990-PC-PART-08-LINE-01C,F990-PC-PART-08-LINE-01C,F990,PC,PART-08,Line 01c,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/FundraisingEvents,F9_08_REV_CONTR_FUNDR_EVNT,Fundraising Events,[FundraisingEvents] Part VIII Line 1c,F990-PC-PART-08-LINE-01C,F990-PC-PART-08-LINE-01C,F990,PC,PART-08,Line 01c,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/RelatedOrganizations,F9_08_REV_CONTR_RLTD_ORG,Related organizations,,F990-PC-PART-08-LINE-01D,F990-PC-PART-08-LINE-01D,F990,PC,PART-08,Line 01d,PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/RelatedOrganizations,F9_08_REV_CONTR_RLTD_ORG,Related organizations,[RelatedOrganizations] Part VIII Line 1d,F990-PC-PART-08-LINE-01D,F990-PC-PART-08-LINE-01D,F990,PC,PART-08,Line 01d,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/RelatedOrganizationsAmt,F9_08_REV_CONTR_RLTD_ORG,Related organizations,[RelatedOrganizationsAmt] Part VIII Line 1d,F990-PC-PART-08-LINE-01D,F990-PC-PART-08-LINE-01D,F990,PC,PART-08,Line 01d,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/GovernmentGrants,F9_08_REV_CONTR_GOVT_GRANT,Government grants (contributions),,F990-PC-PART-08-LINE-01E,F990-PC-PART-08-LINE-01E,F990,PC,PART-08,Line 01e,PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/GovernmentGrants,F9_08_REV_CONTR_GOVT_GRANT,Government grants (contributions),[GovernmentGrants] Part VIII Line 1e,F990-PC-PART-08-LINE-01E,F990-PC-PART-08-LINE-01E,F990,PC,PART-08,Line 01e,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GovernmentGrantsAmt,F9_08_REV_CONTR_GOVT_GRANT,Government grants (contributions),[GovernmentGrantsAmt] Part VIII Line 1e,F990-PC-PART-08-LINE-01E,F990-PC-PART-08-LINE-01E,F990,PC,PART-08,Line 01e,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AllOtherContributions,F9_08_REV_CONTR_OTH,"All other contributions, gifts, grants, and similar amounts not included in above",[AllOtherContributions] Part VIII Line 1f,F990-PC-PART-08-LINE-01F,F990-PC-PART-08-LINE-01F,F990,PC,PART-08,Line 01f,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/AllOtherContributionsAmt,F9_08_REV_CONTR_OTH,"All other contributions, gifts, grants, and similar amounts not included in above",[AllOtherContributionsAmt] Part VIII Line 1f,F990-PC-PART-08-LINE-01F,F990-PC-PART-08-LINE-01F,F990,PC,PART-08,Line 01f,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/AllOtherContributions,F9_08_REV_CONTR_OTH,All other contributions; gifts; grants; and similar amounts not included in above,,F990-PC-PART-08-LINE-01F,F990-PC-PART-08-LINE-01F,F990,PC,PART-08,Line 01f,PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/Form990PartVIII/NoncashContributions,F9_08_REV_CONTR_NONCSH,Noncash contributions; attach Schedule M,,F990-PC-PART-08-LINE-01G,F990-PC-PART-08-LINE-01G,F990,PC,PART-08,Line 01g,PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NoncashContributions,F9_08_REV_CONTR_NONCSH,Noncash contributions,[NoncashContributions] Part VIII Line 1g,F990-PC-PART-08-LINE-01G,F990-PC-PART-08-LINE-01G,F990,PC,PART-08,Line 01g,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/NoncashContributionsAmt,F9_08_REV_CONTR_NONCSH,Noncash contributions,[NoncashContributionsAmt] Part VIII Line 1g,F990-PC-PART-08-LINE-01G,F990-PC-PART-08-LINE-01G,F990,PC,PART-08,Line 01g,PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/TotalContributions,F9_08_REV_CONTR_TOT,Total contributions,,F990-PC-PART-08-LINE-01H-COL-A,F990-PC-PART-08-LINE-01H-COL-A,F990,PC,PART-08,Line 01h Column (A),PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/TotalContributions,F9_08_REV_CONTR_TOT,Total contributions,[TotalContributions] Part VIII Line 1h Column (A),F990-PC-PART-08-LINE-01H-COL-A,F990-PC-PART-08-LINE-01H-COL-A,F990,PC,PART-08,Line 01h Column (A),PC,USAmountNNType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalContributionsAmt,F9_08_REV_CONTR_TOT,Total contributions,[TotalContributionsAmt] Part VIII Line 1h Column (A),F990-PC-PART-08-LINE-01H-COL-A,F990-PC-PART-08-LINE-01H-COL-A,F990,PC,PART-08,Line 01h Column (A),PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/ProgramServiceRevenue/Description,F9_08_REV_PROG_DESC,Program Service Revenue - Description,,F990-PC-PART-08-LINE-02-ABCDE,F990-PC-PART-08-LINE-02-ABCDE,F990,PC,PART-08,Line 02a-e,PC,,text,MANY,F9-P08-T01-REVENUE-PROGRAMS,,,,,,,
/Return/ReturnData/IRS990/ProgramServiceRevenue/Description,F9_08_REV_PROG_DESC,Program service revenue group description,[ProgramServiceRevenue] Part VIII Line 2a - 2e,F990-PC-PART-08-LINE-02-ABCDE,F990-PC-PART-08-LINE-02-ABCDE,F990,PC,PART-08,Line 02a-e,PC,LineExplanationType,text,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/Desc,F9_08_REV_PROG_DESC,Program service revenue group description,[ProgramServiceRevenueGrp] Part VIII Line 2a - 2e,F990-PC-PART-08-LINE-02-ABCDE,F990-PC-PART-08-LINE-02-ABCDE,F990,PC,PART-08,Line 02a-e,PC,LineExplanationType,text,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/ProgramServiceRevenue/TotalRevenueColumn,F9_08_REV_PROG_TOT,Program Service Revenue - Total revenue,,F990-PC-PART-08-LINE-02-ABCDE-COL-A,F990-PC-PART-08-LINE-02-ABCDE-COL-A,F990,PC,PART-08,Line 02a-e Column (A),PC,,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,,,,,,,
/Return/ReturnData/IRS990/ProgramServiceRevenue/TotalRevenueColumn,F9_08_REV_PROG_TOT,Program service revenue group column A,[ProgramServiceRevenue] Part VIII Line 2a - 2e; [TotalRevenueColumn] Part VIII Column (A),F990-PC-PART-08-LINE-02-ABCDE-COL-A,F990-PC-PART-08-LINE-02-ABCDE-COL-A,F990,PC,PART-08,Line 02a-e Column (A),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/TotalRevenueColumnAmt,F9_08_REV_PROG_TOT,Program service revenue group column A,[ProgramServiceRevenueGrp] Part VIII Line 2a - 2e; [TotalRevenueColumnAmt] Part VIII Column (A),F990-PC-PART-08-LINE-02-ABCDE-COL-A,F990-PC-PART-08-LINE-02-ABCDE-COL-A,F990,PC,PART-08,Line 02a-e Column (A),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/ProgramServiceRevenue/RelatedOrExemptFunctionIncome,F9_08_REV_PROG_RLTD,Related or exempt function revenue,,F990-PC-PART-08-LINE-02-ABCDE-COL-B,F990-PC-PART-08-LINE-02-ABCDE-COL-B,F990,PC,PART-08,Line 02a-e Column (B),PC,,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,,,,,,,
/Return/ReturnData/IRS990/ProgramServiceRevenue/RelatedOrExemptFunctionIncome,F9_08_REV_PROG_RLTD,Program service revenue group column B,[ProgramServiceRevenue] Part VIII Line 2a - 2e; [RelatedOrExemptFunctionIncome] Part VIII Column (B),F990-PC-PART-08-LINE-02-ABCDE-COL-B,F990-PC-PART-08-LINE-02-ABCDE-COL-B,F990,PC,PART-08,Line 02a-e Column (B),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/RelatedOrExemptFuncIncomeAmt,F9_08_REV_PROG_RLTD,Program service revenue group column B,[ProgramServiceRevenueGrp] Part VIII Line 2a - 2e; [RelatedOrExemptFuncIncomeAmt] Part VIII Column (B),F990-PC-PART-08-LINE-02-ABCDE-COL-B,F990-PC-PART-08-LINE-02-ABCDE-COL-B,F990,PC,PART-08,Line 02a-e Column (B),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/ProgramServiceRevenue/BusinessCode,F9_08_REV_PROG_BIZCODE,Program Service Revenue - Business code,,F990-PC-PART-08-LINE-02-ABCDE-COL-BIZCODE,F990-PC-PART-08-LINE-02-ABCDE-COL-BIZCODE,F990,PC,PART-08,Line 02a-e Colomn Bizcode,PC,,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,,,,,,,
/Return/ReturnData/IRS990/ProgramServiceRevenue/BusinessCode,F9_08_REV_PROG_BIZCODE,Program service revenue group business code,[ProgramServiceRevenue] Part VIII Line 2a - 2e; [BusinessCode] Part VIII,F990-PC-PART-08-LINE-02-ABCDE-COL-BIZCODE,F990-PC-PART-08-LINE-02-ABCDE-COL-BIZCODE,F990,PC,PART-08,Line 02a-e Colomn Bizcode,PC,StringType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/BusinessCd,F9_08_REV_PROG_BIZCODE,Program service revenue group business code,[ProgramServiceRevenueGrp] Part VIII Line 2a - 2e; [BusinessCd] Part VIII,F990-PC-PART-08-LINE-02-ABCDE-COL-BIZCODE,F990-PC-PART-08-LINE-02-ABCDE-COL-BIZCODE,F990,PC,PART-08,Line 02a-e Colomn Bizcode,PC,StringType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/ProgramServiceRevenue/UnrelatedBusinessRevenue,F9_08_REV_PROG_UBIZ,Unrelated business revenue,,F990-PC-PART-08-LINE-02-ABCDE-COL-C,F990-PC-PART-08-LINE-02-ABCDE-COL-C,F990,PC,PART-08,Line 02a-e Column (C),PC,,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,,,,,,,
/Return/ReturnData/IRS990/ProgramServiceRevenue/UnrelatedBusinessRevenue,F9_08_REV_PROG_UBIZ,Program service revenue group column C,[ProgramServiceRevenue] Part VIII Line 2a - 2e; [UnrelatedBusinessRevenue] Part VIII Column (C),F990-PC-PART-08-LINE-02-ABCDE-COL-C,F990-PC-PART-08-LINE-02-ABCDE-COL-C,F990,PC,PART-08,Line 02a-e Column (C),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/UnrelatedBusinessRevenueAmt,F9_08_REV_PROG_UBIZ,Program service revenue group column C,[ProgramServiceRevenueGrp] Part VIII Line 2a - 2e; [UnrelatedBusinessRevenueAmt] Part VIII Column (C),F990-PC-PART-08-LINE-02-ABCDE-COL-C,F990-PC-PART-08-LINE-02-ABCDE-COL-C,F990,PC,PART-08,Line 02a-e Column (C),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/ProgramServiceRevenue/ExclusionAmount,F9_08_REV_PROG_EXCL,Excluded by section 512; 513; or 514: amount,,F990-PC-PART-08-LINE-02-ABCDE-COL-D,F990-PC-PART-08-LINE-02-ABCDE-COL-D,F990,PC,PART-08,Line 02a-e Column (D),PC,,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,,,,,,,
/Return/ReturnData/IRS990/ProgramServiceRevenue/ExclusionAmount,F9_08_REV_PROG_EXCL,Program service revenue group column D,[ProgramServiceRevenue] Part VIII Line 2a - 2e; [ExclusionAmount] Part VIII Column (D),F990-PC-PART-08-LINE-02-ABCDE-COL-D,F990-PC-PART-08-LINE-02-ABCDE-COL-D,F990,PC,PART-08,Line 02a-e Column (D),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/ExclusionAmt,F9_08_REV_PROG_EXCL,Program service revenue group column D,[ProgramServiceRevenueGrp] Part VIII Line 2a - 2e; [ExclusionAmt] Part VIII Column (D),F990-PC-PART-08-LINE-02-ABCDE-COL-D,F990-PC-PART-08-LINE-02-ABCDE-COL-D,F990,PC,PART-08,Line 02a-e Column (D),PC,USAmountType,numeric,MANY,F9-P08-T01-REVENUE-PROGRAMS,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/TotalOthProgramServiceRevenue/TotalRevenueColumn,F9_08_REV_PROG_OTH_TOT,Total Oth Program Service Revenue - Total revenue,,F990-PC-PART-08-LINE-02F-COL-A,F990-PC-PART-08-LINE-02F-COL-A,F990,PC,PART-08,Line 02f Column (A),PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/TotalOthProgramServiceRevenue/TotalRevenueColumn,F9_08_REV_PROG_OTH_TOT,"Program service revenue group, line 2F, column A",[TotalOthProgramServiceRevenue] Part VIII Line 2f; [TotalRevenueColumn] Part VIII Column (A),F990-PC-PART-08-LINE-02F-COL-A,F990-PC-PART-08-LINE-02F-COL-A,F990,PC,PART-08,Line 02f Column (A),PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalOthProgramServiceRevGrp/TotalRevenueColumnAmt,F9_08_REV_PROG_OTH_TOT,"Program service revenue group, line 2F, column A",[TotalOthProgramServiceRevGrp] Part VIII Line 2f; [TotalRevenueColumnAmt] Part VIII Column (A),F990-PC-PART-08-LINE-02F-COL-A,F990-PC-PART-08-LINE-02F-COL-A,F990,PC,PART-08,Line 02f Column (A),PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/TotalOthProgramServiceRevenue/RelatedOrExemptFunctionIncome,F9_08_REV_PROG_OTH_RLTD,Related or exempt function revenue,,F990-PC-PART-08-LINE-02F-COL-B,F990-PC-PART-08-LINE-02F-COL-B,F990,PC,PART-08,Line 02f Column (B),PC,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/TotalOthProgramServiceRevenue/RelatedOrExemptFunctionIncome,F9_08_REV_PROG_OTH_RLTD,"Program service revenue group, line 2F, column B",[TotalOthProgramServiceRevenue] Part VIII Line 2f; [RelatedOrExemptFunctionIncome] Part VIII Column (B),F990-PC-PART-08-LINE-02F-COL-B,F990-PC-PART-08-LINE-02F-COL-B,F990,PC,PART-08,Line 02f Column (B),PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalOthProgramServiceRevGrp/RelatedOrExemptFuncIncomeAmt,F9_08_REV_PROG_OTH_RLTD,"Program service revenue group, line 2F, column B",[TotalOthProgramServiceRevGrp] Part VIII Line 2f; [RelatedOrExemptFuncIncomeAmt] Part VIII Column (B),F990-PC-PART-08-LINE-02F-COL-B,F990-PC-PART-08-LINE-02F-COL-B,F990,PC,PART-08,Line 02f Column (B),PC,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
