xpath,variable_name,description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/FMVOfAsset,SN_01_LTD_ASSET_DIST_FMV,Fair market value of asset(s) distributed or amount of transactional expenses,[LiquidationTable] Part I Line 1; [FMVOfAsset] Column (c),SCHED-N-PART-01-LINE-01-COL-C,SCHED-N,SZ,PART-01,Line 01 Column (C),PZ,USAmountType,numeric,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/FairMarketValueOfAssetAmt,SN_01_LTD_ASSET_DIST_FMV,Fair market value of asset(s) distributed or amount of transactional expenses,[LiquidationOfAssetsTableGrp] Part I Line 1; [FairMarketValueOfAssetAmt] Column (c),SCHED-N-PART-01-LINE-01-COL-C,SCHED-N,SZ,PART-01,Line 01 Column (C),PZ,USAmountType,numeric,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/MethodOfFMVDetermination,SN_01_LTD_ASSET_DIST_FMV_METHOD,Method of determining FMV for asset(s) distributed or transactional expenses,,SCHED-N-PART-01-LINE-01-COL-D,SCHED-N,SZ,PART-01,Line 01 Column (D),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/MethodOfFMVDetermination,SN_01_LTD_ASSET_DIST_FMV_METHOD,Method of determining FMV for asset(s) distributed or transactional expenses,[LiquidationTable] Part I Line 1; [MethodOfFMVDetermination] Column (d),SCHED-N-PART-01-LINE-01-COL-D,SCHED-N,SZ,PART-01,Line 01 Column (D),PZ,ShortExplanationType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/MethodOfFMVDeterminationTxt,SN_01_LTD_ASSET_DIST_FMV_METHOD,Method of determining FMV for asset(s) distributed or transactional expenses,[LiquidationOfAssetsTableGrp] Part I Line 1; [MethodOfFMVDeterminationTxt] Column (d),SCHED-N-PART-01-LINE-01-COL-D,SCHED-N,SZ,PART-01,Line 01 Column (D),PZ,ShortExplanationType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/MethodOfFMVDetermination,SN_01_LTD_ASSET_DIST_FMV_METHOD,Method of determining FMV for asset(s) distributed or transactional expenses,,SCHED-N-PART-01-LINE-01-COL-D,SCHED-N,SZ,PART-01,Line 01 Column (D),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/EIN,SN_01_LTD_RECIP_EIN,EIN of recipient (if tax-exempt),,SCHED-N-PART-01-LINE-01-COL-E,SCHED-N,SZ,PART-01,Line 01 Column (E),PZ,,numeric,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/EIN,SN_01_LTD_RECIP_EIN,EIN of recipient (if tax-exempt),,SCHED-N-PART-01-LINE-01-COL-E,SCHED-N,SZ,PART-01,Line 01 Column (E),PZ,,numeric,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/EIN,SN_01_LTD_RECIP_EIN,EIN of recipient (if tax-exempt),[LiquidationTable] Part I Line 1; [EIN] Column (e),SCHED-N-PART-01-LINE-01-COL-E,SCHED-N,SZ,PART-01,Line 01 Column (E),PZ,EINType,numeric,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/EIN,SN_01_LTD_RECIP_EIN,EIN of recipient (if tax-exempt),[LiquidationOfAssetsTableGrp] Part I Line 1; [EIN] Column (e),SCHED-N-PART-01-LINE-01-COL-E,SCHED-N,SZ,PART-01,Line 01 Column (E),PZ,EINType,numeric,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/City,SN_01_LTD_RECIP_ADDR_CITY,Address Foreign - City,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/City,SN_01_LTD_RECIP_ADDR_CITY,Address Foreign - City,[LiquidationTable] Part I Line 1; [AddressForeign] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,TextType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/City,SN_01_LTD_RECIP_ADDR_CITY,Address Foreign - City,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/City,SN_01_LTD_RECIP_ADDR_CITY,Address US - City,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/City,SN_01_LTD_RECIP_ADDR_CITY,Address US - City,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressUS/City,SN_01_LTD_RECIP_ADDR_CITY,Address US - City,[LiquidationTable] Part I Line 1; [AddressUS] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,CityType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/City,SN_01_LTD_RECIP_ADDR_CITY,Foreign Address - City,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,TextType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CityNm,SN_01_LTD_RECIP_ADDR_CITY,Foreign Address - City,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,TextType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/City,SN_01_LTD_RECIP_ADDR_CITY,USAddress - City,[LiquidationOfAssetsTableGrp] Part I Line 1; [USAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,CityType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/CityNm,SN_01_LTD_RECIP_ADDR_CITY,USAddress - CityNm,[LiquidationOfAssetsTableGrp] Part I Line 1; [USAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,CityType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/Country,SN_01_LTD_RECIP_ADDR_CNTR,Address Foreign - Country,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/Country,SN_01_LTD_RECIP_ADDR_CNTR,Address Foreign - Country,[LiquidationTable] Part I Line 1; [AddressForeign] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,CountryType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/Country,SN_01_LTD_RECIP_ADDR_CNTR,Address Foreign - Country,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/Country,SN_01_LTD_RECIP_ADDR_CNTR,Foreign Address - Country,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,CountryType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CountryCd,SN_01_LTD_RECIP_ADDR_CNTR,Foreign Address - Country,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,CountryType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Address Foreign - AddressLine1,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Address Foreign - AddressLine1,[LiquidationTable] Part I Line 1; [AddressForeign] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Address Foreign - AddressLine1,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Address US - AddressLine1,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Address US - AddressLine1,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressUS/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Address US - AddressLine1,[LiquidationTable] Part I Line 1; [AddressUS] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,Foreign Address - AddressLine1,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1Txt,SN_01_LTD_RECIP_ADDR_L1,Foreign Address - AddressLine1Txt,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine1,SN_01_LTD_RECIP_ADDR_L1,USAddress - AddressLine1,[LiquidationOfAssetsTableGrp] Part I Line 1; [USAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine1Txt,SN_01_LTD_RECIP_ADDR_L1,USAddress - AddressLine1Txt,[LiquidationOfAssetsTableGrp] Part I Line 1; [USAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Address Foreign - AddressLine2,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Address Foreign - AddressLine2,[LiquidationTable] Part I Line 1; [AddressForeign] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Address Foreign - AddressLine2,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Address US - AddressLine2,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Address US - AddressLine2,,SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,,,,,,
/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressUS/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Address US - AddressLine2,[LiquidationTable] Part I Line 1; [AddressUS] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,StreetAddressType,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2,SN_01_LTD_RECIP_ADDR_L2,Foreign Address - AddressLine2,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2Txt,SN_01_LTD_RECIP_ADDR_L2,Foreign Address - AddressLine2Txt,[LiquidationOfAssetsTableGrp] Part I Line 1; [ForeignAddress] Column (f),SCHED-N-PART-01-LINE-01-COL-F,SCHED-N,SZ,PART-01,Line 01 Column (F),PZ,,text,MANY,SN-P01-T01-LIQUIDATION-TERMINATION-DISSOLUTION,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
