xpath,variable_name,description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleG/InPersonSolicitationsInd,SG_01_FUNDR_ACT_SOL_IN_PERSON_X,In-person solicitations,[InPersonSolicitationsInd] Part I Line 1,SCHED-G-PART-01-LINE-01D,SCHED-G,SZ,PART-01,Line 01d,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartI/InPersonSolicitations,SG_01_FUNDR_ACT_SOL_IN_PERSON_X,In-person solicitations,,SCHED-G-PART-01-LINE-01D,SCHED-G,SZ,PART-01,Line 01d,PZ,,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,,,,,,
/Return/ReturnData/IRS990ScheduleG/SolicitationOfNonGovtGrants,SG_01_FUNDR_ACT_SOL_NONGOVT_X,Solicitation of non-govt grants,[SolicitationOfNonGovtGrants] Part I Line 1,SCHED-G-PART-01-LINE-01E,SCHED-G,SZ,PART-01,Line 01e,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/SolicitationOfNonGovtGrantsInd,SG_01_FUNDR_ACT_SOL_NONGOVT_X,Solicitation of non-govt grants,[SolicitationOfNonGovtGrantsInd] Part I Line 1,SCHED-G-PART-01-LINE-01E,SCHED-G,SZ,PART-01,Line 01e,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartI/SolicitationOfNonGovtGrants,SG_01_FUNDR_ACT_SOL_NONGOVT_X,Solicitation of non-govt grants,,SCHED-G-PART-01-LINE-01E,SCHED-G,SZ,PART-01,Line 01e,PZ,,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,,,,,,
/Return/ReturnData/IRS990ScheduleG/SolicitationOfGovtGrants,SG_01_FUNDR_ACT_SOL_GOVT_GRANT_X,Solicitation of government grants,[SolicitationOfGovtGrants] Part I Line 1,SCHED-G-PART-01-LINE-01F,SCHED-G,SZ,PART-01,Line 01f,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/SolicitationOfGovtGrantsInd,SG_01_FUNDR_ACT_SOL_GOVT_GRANT_X,Solicitation of government grants,[SolicitationOfGovtGrantsInd] Part I Line 1,SCHED-G-PART-01-LINE-01F,SCHED-G,SZ,PART-01,Line 01f,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartI/SolicitationOfGovtGrants,SG_01_FUNDR_ACT_SOL_GOVT_GRANT_X,Solicitation of government grants,,SCHED-G-PART-01-LINE-01F,SCHED-G,SZ,PART-01,Line 01f,PZ,,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,,,,,,
/Return/ReturnData/IRS990ScheduleG/SpecialFundraisingEvents,SG_01_FUNDR_ACT_SPECIAL_EVNT_X,Special fundraising events,[SpecialFundraisingEvents] Part I Line 1,SCHED-G-PART-01-LINE-01G,SCHED-G,SZ,PART-01,Line 01g,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/SpecialFundraisingEventsInd,SG_01_FUNDR_ACT_SPECIAL_EVNT_X,Special fundraising events,[SpecialFundraisingEventsInd] Part I Line 1,SCHED-G-PART-01-LINE-01G,SCHED-G,SZ,PART-01,Line 01g,PZ,CheckboxType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartI/SpecialFundraisingEvents,SG_01_FUNDR_ACT_SPECIAL_EVNT_X,Special fundraising events,,SCHED-G-PART-01-LINE-01G,SCHED-G,SZ,PART-01,Line 01g,PZ,,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,,,,,,
/Return/ReturnData/IRS990ScheduleG/AgreementRefFundraising,SG_01_FUNDR_SVC_AGREEMENT_X,Did the organization have a written or oral agreement with any individual (including officers; directors; trustees or key employees listed in Form 990; Part VII) or entity in connection with professional fundraising activities?,[AgreementRefFundraising] Part I Line 2a,SCHED-G-PART-01-LINE-02A,SCHED-G,SZ,PART-01,Line 02a,PZ,BooleanType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/AgrmtProfFundraisingActyInd,SG_01_FUNDR_SVC_AGREEMENT_X,Did the organization have a written or oral agreement with any individual (including officers; directors; trustees or key employees listed in Form 990; Part VII) or entity in connection with professional fundraising activities?,[AgrmtProfFundraisingActyInd] Part I Line 2a,SCHED-G-PART-01-LINE-02A,SCHED-G,SZ,PART-01,Line 02a,PZ,BooleanType,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartI/AgreementRefFundraising,SG_01_FUNDR_SVC_AGREEMENT_X,Did the organization have a written or oral agreement with any individual (including officers; directors; trustees or key employees listed in Form 990; Part VII) or entity in connection with professional fundraising activities?,,SCHED-G-PART-01-LINE-02A,SCHED-G,SZ,PART-01,Line 02a,PZ,,checkbox,ONE,SG-P01-T00-FUNDRAISING-ACTS,,,,,,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/City,SG_01_FUNDRAISER_ADDR_CITY,Address Foreign - City,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/City,SG_01_FUNDRAISER_ADDR_CITY,Address US - City,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/City,SG_01_FUNDRAISER_ADDR_CITY,Foreign Address - City,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CityNm,SG_01_FUNDRAISER_ADDR_CITY,Foreign Address - City,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/City,SG_01_FUNDRAISER_ADDR_CITY,USAddress - City,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/CityNm,SG_01_FUNDRAISER_ADDR_CITY,USAddress - CityNm,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/Country,SG_01_FUNDRAISER_ADDR_CNTR,Address Foreign - Country,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/Country,SG_01_FUNDRAISER_ADDR_CNTR,Foreign Address - Country,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CountryCd,SG_01_FUNDRAISER_ADDR_CNTR,Foreign Address - Country,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine1,SG_01_FUNDRAISER_ADDR_L1,Address Foreign - AddressLine1,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine1,SG_01_FUNDRAISER_ADDR_L1,Address US - AddressLine1,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1,SG_01_FUNDRAISER_ADDR_L1,Foreign Address - AddressLine1,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1Txt,SG_01_FUNDRAISER_ADDR_L1,Foreign Address - AddressLine1Txt,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1,SG_01_FUNDRAISER_ADDR_L1,USAddress - AddressLine1,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1Txt,SG_01_FUNDRAISER_ADDR_L1,USAddress - AddressLine1Txt,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine2,SG_01_FUNDRAISER_ADDR_L2,Address Foreign - AddressLine2,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine2,SG_01_FUNDRAISER_ADDR_L2,Address US - AddressLine2,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2,SG_01_FUNDRAISER_ADDR_L2,Foreign Address - AddressLine2,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2Txt,SG_01_FUNDRAISER_ADDR_L2,Foreign Address - AddressLine2Txt,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2,SG_01_FUNDRAISER_ADDR_L2,USAddress - AddressLine2,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2Txt,SG_01_FUNDRAISER_ADDR_L2,USAddress - AddressLine2Txt,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/State,SG_01_FUNDRAISER_ADDR_STATE,Address US - State,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrState,SG_01_FUNDRAISER_ADDR_STATE,Province or state,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrStateNm,SG_01_FUNDRAISER_ADDR_STATE,Province or state,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/ProvinceOrState,SG_01_FUNDRAISER_ADDR_STATE,Province or state,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/State,SG_01_FUNDRAISER_ADDR_STATE,USAddress - State,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/StateAbbreviationCd,SG_01_FUNDRAISER_ADDR_STATE,USAddress - StateAbbreviationCd,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/PostalCode,SG_01_FUNDRAISER_ADDR_ZIP,Address Foreign - Postal code,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i),SCHED-G-PART-01-LINE-02B-COL-i,SCHED-G,SZ,PART-01,Line 02b Column (i),PZ,,text,MANY,SG-P01-T01-FUNDRAISERS-INFO,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
