xpath,variable_name,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/Form990PartIX/GrantsToDomesticIndividuals/ProgramServices,F9_09_EXP_GRANT_US_INDIV_PROG,Program services,,F990-PC-PART-09-LINE-02-COL-B,F990-PC-PART-09-LINE-02-COL-B,F990,PC,PART-09,Line 02 Column (B),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/GrantsToDomesticIndividuals/ProgramServices,F9_09_EXP_GRANT_US_INDIV_PROG,Total Grants and Assistance to Domestic Individuals - Program Service Expenses,[GrantsToDomesticIndividuals] Part IX Line 2; [ProgramServices] col (B),F990-PC-PART-09-LINE-02-COL-B,F990-PC-PART-09-LINE-02-COL-B,F990,PC,PART-09,Line 02 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GrantsToDomesticIndividualsGrp/ProgramServicesAmt,F9_09_EXP_GRANT_US_INDIV_PROG,Total Grants and Assistance to Domestic Individuals - program,[GrantsToDomesticIndividualsGrp] Part IX Line 2; [ProgramServicesAmt] col (B),F990-PC-PART-09-LINE-02-COL-B,F990-PC-PART-09-LINE-02-COL-B,F990,PC,PART-09,Line 02 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/ForeignGrants/Total,F9_09_EXP_GRANT_FRGN_TOT,total Grants to Foreign Orgs and Governments - Total Expense,[ForeignGrants] Part IX Line 3; [Total] col (A),F990-PC-PART-09-LINE-03-COL-A,F990-PC-PART-09-LINE-03-COL-A,F990,PC,PART-09,Line 03 Column (A),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ForeignGrantsGrp/TotalAmt,F9_09_EXP_GRANT_FRGN_TOT,total Grants to Foreign Orgs and Governments - Total Expense,[ForeignGrantsGrp] Part IX Line 3; [TotalAmt] col (A),F990-PC-PART-09-LINE-03-COL-A,F990-PC-PART-09-LINE-03-COL-A,F990,PC,PART-09,Line 03 Column (A),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/ForeignGrants/Total,F9_09_EXP_GRANT_FRGN_TOT,Foreign Grants - Total,,F990-PC-PART-09-LINE-03-COL-A,F990-PC-PART-09-LINE-03-COL-A,F990,PC,PART-09,Line 03 Column (A),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/ForeignGrants/ProgramServices,F9_09_EXP_GRANT_FRGN_PROG,total Grants to Foreign Orgs and Governments - Program Service Expenses,[ForeignGrants] Part IX Line 3; [ProgramServices] col (B),F990-PC-PART-09-LINE-03-COL-B,F990-PC-PART-09-LINE-03-COL-B,F990,PC,PART-09,Line 03 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ForeignGrantsGrp/ProgramServicesAmt,F9_09_EXP_GRANT_FRGN_PROG,total Grants to Foreign Orgs and Governments - program,[ForeignGrantsGrp] Part IX Line 3; [ProgramServicesAmt] col (B),F990-PC-PART-09-LINE-03-COL-B,F990-PC-PART-09-LINE-03-COL-B,F990,PC,PART-09,Line 03 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/ForeignGrants/ProgramServices,F9_09_EXP_GRANT_FRGN_PROG,Program services,,F990-PC-PART-09-LINE-03-COL-B,F990-PC-PART-09-LINE-03-COL-B,F990,PC,PART-09,Line 03 Column (B),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/BenefitsPaidToOrForMembers/Total,F9_09_EXP_BEN_PAID_MEMB_TOT,Benefits Paid to or for Members - Total Expense,,F990-PC-PART-09-LINE-04-COL-A,F990-PC-PART-09-LINE-04-COL-A,F990,PC,PART-09,Line 04 Column (A),PZ,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,,,,,,
/Return/ReturnData/IRS990/BenefitsToMembers/Total,F9_09_EXP_BEN_PAID_MEMB_TOT,Benefits Paid to or for Members - Total Expense,[BenefitsToMembers] Part IX Line 4; [Total] col (A),F990-PC-PART-09-LINE-04-COL-A,F990-PC-PART-09-LINE-04-COL-A,F990,PC,PART-09,Line 04 Column (A),PZ,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BenefitsToMembersGrp/TotalAmt,F9_09_EXP_BEN_PAID_MEMB_TOT,Benefits Paid to or for Members - Total Expense,[BenefitsToMembersGrp] Part IX Line 4; [TotalAmt] col (A),F990-PC-PART-09-LINE-04-COL-A,F990-PC-PART-09-LINE-04-COL-A,F990,PC,PART-09,Line 04 Column (A),PZ,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/BenefitsToMembers/Total,F9_09_EXP_BEN_PAID_MEMB_TOT,Benefits To Members - Total,,F990-PC-PART-09-LINE-04-COL-A,F990-PC-PART-09-LINE-04-COL-A,F990,PC,PART-09,Line 04 Column (A),PZ,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/BenefitsPaidToOrForMembers/ProgramServices,F9_09_EXP_BEN_PAID_MEMB_PROG,Benefits Paid to or for Members - Program Service Expenses,,F990-PC-PART-09-LINE-04-COL-B,F990-PC-PART-09-LINE-04-COL-B,F990,PC,PART-09,Line 04 Column (B),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,,,,,,
/Return/ReturnData/IRS990/BenefitsToMembers/ProgramServices,F9_09_EXP_BEN_PAID_MEMB_PROG,Benefits Paid to or for Members - Program Service Expenses,[BenefitsToMembers] Part IX Line 4; [ProgramServices] col (B),F990-PC-PART-09-LINE-04-COL-B,F990-PC-PART-09-LINE-04-COL-B,F990,PC,PART-09,Line 04 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BenefitsToMembersGrp/ProgramServicesAmt,F9_09_EXP_BEN_PAID_MEMB_PROG,Benefits Paid to or for Members - Program,[BenefitsToMembersGrp] Part IX Line 4; [ProgramServicesAmt] col (B),F990-PC-PART-09-LINE-04-COL-B,F990-PC-PART-09-LINE-04-COL-B,F990,PC,PART-09,Line 04 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/BenefitsToMembers/ProgramServices,F9_09_EXP_BEN_PAID_MEMB_PROG,Program services,,F990-PC-PART-09-LINE-04-COL-B,F990-PC-PART-09-LINE-04-COL-B,F990,PC,PART-09,Line 04 Column (B),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/TotalAmt,F9_09_EXP_COMP_DTK_TOT,"Compensation for Current Officers, Directors, Trustees and Key Employees - Total Expense",[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [TotalAmt] col (A),F990-PC-PART-09-LINE-05-COL-A,F990-PC-PART-09-LINE-05-COL-A,F990,PC,PART-09,Line 05 Column (A),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/Total,F9_09_EXP_COMP_DTK_TOT,"Compensation for Current Officers, Directors, Trustees and Key Employees - Total Expense",[CompCurrentOfficersDirectors] Part IX Line 5; [Total] col (A),F990-PC-PART-09-LINE-05-COL-A,F990-PC-PART-09-LINE-05-COL-A,F990,PC,PART-09,Line 05 Column (A),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompCurrentOfficersDirectors/Total,F9_09_EXP_COMP_DTK_TOT,Comp Current Officers Directors - Total,,F990-PC-PART-09-LINE-05-COL-A,F990-PC-PART-09-LINE-05-COL-A,F990,PC,PART-09,Line 05 Column (A),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/ProgramServicesAmt,F9_09_EXP_COMP_DTK_PROG,"Compensation for Current Officers, Directors, Trustees and Key Employees - Program",[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [ProgramServicesAmt] col (B),F990-PC-PART-09-LINE-05-COL-B,F990-PC-PART-09-LINE-05-COL-B,F990,PC,PART-09,Line 05 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/ProgramServices,F9_09_EXP_COMP_DTK_PROG,"Compensation for Current Officers, Directors, Trustees and Key Employees - Program Service Expenses",[CompCurrentOfficersDirectors] Part IX Line 5; [ProgramServices] col (B),F990-PC-PART-09-LINE-05-COL-B,F990-PC-PART-09-LINE-05-COL-B,F990,PC,PART-09,Line 05 Column (B),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompCurrentOfficersDirectors/ProgramServices,F9_09_EXP_COMP_DTK_PROG,Program services,,F990-PC-PART-09-LINE-05-COL-B,F990-PC-PART-09-LINE-05-COL-B,F990,PC,PART-09,Line 05 Column (B),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/ManagementAndGeneralAmt,F9_09_EXP_COMP_DTK_MGMT,"Compensation for Current Officers, Directors, Trustees and Key Employees - Admin",[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [ManagementAndGeneralAmt] col (C),F990-PC-PART-09-LINE-05-COL-C,F990-PC-PART-09-LINE-05-COL-C,F990,PC,PART-09,Line 05 Column (C),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/ManagementAndGeneral,F9_09_EXP_COMP_DTK_MGMT,"Compensation for Current Officers, Directors, Trustees and Key Employees - Management and General",[CompCurrentOfficersDirectors] Part IX Line 5; [ManagementAndGeneral] col (C),F990-PC-PART-09-LINE-05-COL-C,F990-PC-PART-09-LINE-05-COL-C,F990,PC,PART-09,Line 05 Column (C),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompCurrentOfficersDirectors/ManagementAndGeneral,F9_09_EXP_COMP_DTK_MGMT,Management and general,,F990-PC-PART-09-LINE-05-COL-C,F990-PC-PART-09-LINE-05-COL-C,F990,PC,PART-09,Line 05 Column (C),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/FundraisingAmt,F9_09_EXP_COMP_DTK_FUNDR,"Compensation for Current Officers, Directors, Trustees and Key Employees - Fundraising",[CompCurrentOfcrDirectorsGrp] Part IX Line 5; [FundraisingAmt] col (D),F990-PC-PART-09-LINE-05-COL-D,F990-PC-PART-09-LINE-05-COL-D,F990,PC,PART-09,Line 05 Column (D),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/Fundraising,F9_09_EXP_COMP_DTK_FUNDR,"Compensation for Current Officers, Directors, Trustees and Key Employees - Fundraising Expenses",[CompCurrentOfficersDirectors] Part IX Line 5; [Fundraising] col (D),F990-PC-PART-09-LINE-05-COL-D,F990-PC-PART-09-LINE-05-COL-D,F990,PC,PART-09,Line 05 Column (D),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompCurrentOfficersDirectors/Fundraising,F9_09_EXP_COMP_DTK_FUNDR,Comp Current Officers Directors - Fundraising,,F990-PC-PART-09-LINE-05-COL-D,F990-PC-PART-09-LINE-05-COL-D,F990,PC,PART-09,Line 05 Column (D),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompDisqualPersons/Total,F9_09_EXP_COMP_DSQ_PERS_TOT,"Compensation not included above, or to disqualified persons - Total Expense",[CompDisqualPersons] Part IX Line 6; [Total] col (A),F990-PC-PART-09-LINE-06-COL-A,F990-PC-PART-09-LINE-06-COL-A,F990,PC,PART-09,Line 06 Column (A),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CompDisqualPersonsGrp/TotalAmt,F9_09_EXP_COMP_DSQ_PERS_TOT,"Compensation not included above, or to disqualified persons - Total Expense",[CompDisqualPersonsGrp] Part IX Line 6; [TotalAmt] col (A),F990-PC-PART-09-LINE-06-COL-A,F990-PC-PART-09-LINE-06-COL-A,F990,PC,PART-09,Line 06 Column (A),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompDisqualPersons/Total,F9_09_EXP_COMP_DSQ_PERS_TOT,Comp Disqual Persons - Total,,F990-PC-PART-09-LINE-06-COL-A,F990-PC-PART-09-LINE-06-COL-A,F990,PC,PART-09,Line 06 Column (A),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompDisqualPersons/ProgramServices,F9_09_EXP_COMP_DSQ_PERS_PROG,"Compensation not included above, or to disqualified persons - Program Service Expenses",[CompDisqualPersons] Part IX Line 6; [ProgramServices] col (B),F990-PC-PART-09-LINE-06-COL-B,F990-PC-PART-09-LINE-06-COL-B,F990,PC,PART-09,Line 06 Column (B),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CompDisqualPersonsGrp/ProgramServicesAmt,F9_09_EXP_COMP_DSQ_PERS_PROG,"Compensation not included above, or to disqualified persons - Program",[CompDisqualPersonsGrp] Part IX Line 6; [ProgramServicesAmt] col (B),F990-PC-PART-09-LINE-06-COL-B,F990-PC-PART-09-LINE-06-COL-B,F990,PC,PART-09,Line 06 Column (B),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompDisqualPersons/ProgramServices,F9_09_EXP_COMP_DSQ_PERS_PROG,Program services,,F990-PC-PART-09-LINE-06-COL-B,F990-PC-PART-09-LINE-06-COL-B,F990,PC,PART-09,Line 06 Column (B),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
/Return/ReturnData/IRS990/CompDisqualPersons/ManagementAndGeneral,F9_09_EXP_COMP_DSQ_PERS_MGMT,"Compensation not included above, or to disqualified persons - Management and General",[CompDisqualPersons] Part IX Line 6; [ManagementAndGeneral] col (C),F990-PC-PART-09-LINE-06-COL-C,F990-PC-PART-09-LINE-06-COL-C,F990,PC,PART-09,Line 06 Column (C),PC,USAmountNNType,numeric,ONE,F9-P09-T00-EXPENSES,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CompDisqualPersonsGrp/ManagementAndGeneralAmt,F9_09_EXP_COMP_DSQ_PERS_MGMT,"Compensation not included above, or to disqualified persons - Admin",[CompDisqualPersonsGrp] Part IX Line 6; [ManagementAndGeneralAmt] col (C),F990-PC-PART-09-LINE-06-COL-C,F990-PC-PART-09-LINE-06-COL-C,F990,PC,PART-09,Line 06 Column (C),PC,USAmountType,numeric,ONE,F9-P09-T00-EXPENSES,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartIX/CompDisqualPersons/ManagementAndGeneral,F9_09_EXP_COMP_DSQ_PERS_MGMT,Management and general,,F990-PC-PART-09-LINE-06-COL-C,F990-PC-PART-09-LINE-06-COL-C,F990,PC,PART-09,Line 06 Column (C),PC,,numeric,ONE,F9-P09-T00-EXPENSES,,,,,,,
