xpath,variable_name,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnHeader/TaxYr,F9_00_TAX_YEAR,Tax year,,F990-PC-PART-00-SECTION-A,F990-PC-PART-00-SECTION-A,F990,PC,PART-00,Section A,HD,YearType,date,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/AddressChange,F9_00_FORM_ADDR_CHANGE_X,Indicates this form has an address change,[AddressChange] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/AddressChangeInd,F9_00_FORM_ADDR_CHANGE_X,Indicates this form has an address change,[AddressChangeInd] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AddressChange,F9_00_FORM_ADDR_CHANGE_X,Indicates this form has an address change,[AddressChange] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/AddressChangeInd,F9_00_FORM_ADDR_CHANGE_X,Indicates this form has an address change,[AddressChangeInd] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartI/AddressChange,F9_00_FORM_ADDR_CHANGE_X,Indicates this return has an address change,,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990EZ/AmendedReturn,F9_00_FORM_AMENDED_RETURN_X,Inidcates this form is an amended return,[AmendedReturn] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/AmendedReturnInd,F9_00_FORM_AMENDED_RETURN_X,Inidcates this form is an amended return,[AmendedReturnInd] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AmendedReturn,F9_00_FORM_AMENDED_RETURN_X,Inidcates this form is an amended return,[AmendedReturn] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/AmendedReturnInd,F9_00_FORM_AMENDED_RETURN_X,Inidcates this form is an amended return,[AmendedReturnInd] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartI/AmendedReturn,F9_00_FORM_AMENDED_RETURN_X,Indicates this return is an amended return,,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990EZ/TerminationReturn,F9_00_FORM_FINAL_RETURN_X,Inidcates this form is a final return,[TerminationReturn] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0,2009,F,T,,
/Return/ReturnData/IRS990EZ/TerminatedReturn,F9_00_FORM_FINAL_RETURN_X,Inidcates this form is a final return,[TerminatedReturn] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/FinalReturnInd,F9_00_FORM_FINAL_RETURN_X,Inidcates this form is a final return,[FinalReturnInd] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/FinalReturn,F9_00_FORM_FINAL_RETURN_X,Indicates this return is a final return,,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990/TerminatedReturn,F9_00_FORM_FINAL_RETURN_X,Inidcates this form is a final return,[TerminatedReturn] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/FinalReturnInd,F9_00_FORM_FINAL_RETURN_X,Inidcates this form is a final return,[FinalReturnInd] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/FinalReturn,F9_00_FORM_FINAL_RETURN_X,Indicates this return is a final return,,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990/TerminationReturn,F9_00_FORM_FINAL_RETURN_X,Indicates this return is a termination return,,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990/Form990PartI/TerminationReturn,F9_00_FORM_FINAL_RETURN_X,Indicates this return is a termination return,,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990EZ/InitialReturn,F9_00_FORM_INITIAL_RETURN_X,Inidcates this form is an initial return,[InitialReturn] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/InitialReturnInd,F9_00_FORM_INITIAL_RETURN_X,Inidcates this form is an initial return,[InitialReturnInd] B,F990-PC-PART-00-SECTION-B,F990-EZ-PART-00-SECTION-B,F990,EZ,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/InitialReturn,F9_00_FORM_INITIAL_RETURN_X,Inidcates this form is an initial return,[InitialReturn] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/InitialReturnInd,F9_00_FORM_INITIAL_RETURN_X,Inidcates this form is an initial return,[InitialReturnInd] B,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,CheckboxType,checkbox,ONE,F9-P00-T00-HEADER,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartI/InitialReturn,F9_00_FORM_INITIAL_RETURN_X,Indicates this is an initial return,,F990-PC-PART-00-SECTION-B,F990-PC-PART-00-SECTION-B,F990,PC,PART-00,Section B,HD,,checkbox,ONE,F9-P00-T00-HEADER,,,,,,,
/Return/ReturnData/IRS990EZ/USAddress/City,F9_00_ORG_ADDR_CITY,Address of Filing Organization (US City),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,ONE,F9-P00-T00-HEADER,FALSE,,,,,,
/Return/ReturnData/IRS990EZ/USAddress/CityNm,F9_00_ORG_ADDR_CITY,Address of Filing Organization (US City),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,ONE,F9-P00-T00-HEADER,FALSE,,,,,,
/Return/ReturnHeader/Filer/ForeignAddress/City,F9_00_ORG_ADDR_CITY,Address of Filing Organization (Foreign City),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,TextType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnHeader/Filer/ForeignAddress/CityNm,F9_00_ORG_ADDR_CITY,Address of Filing Organization (Foreign City),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,TextType,text,ONE,F9-P00-T00-HEADER,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnHeader/Filer/USAddress/City,F9_00_ORG_ADDR_CITY,Address of Filing Organization (US City),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,CityType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnHeader/Filer/USAddress/CityNm,F9_00_ORG_ADDR_CITY,Address of Filing Organization (US City),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,CityType,text,ONE,F9-P00-T00-HEADER,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnHeader/Filer/ForeignAddress/Country,F9_00_ORG_ADDR_CNTR,Address of Filing Organization (Foreign Country),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,CountryType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnHeader/Filer/ForeignAddress/CountryCd,F9_00_ORG_ADDR_CNTR,Address of Filing Organization (Foreign Country),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,CountryType,text,ONE,F9-P00-T00-HEADER,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnHeader/Filer/InCareOfNm,F9_00_ORG_ADDR_IN_CARE_OF,In care of,,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,InCareOfNameType,text,ONE,F9-P00-T00-HEADER,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/USAddress/AddressLine1,F9_00_ORG_ADDR_L1,Address of Filing Organization (US Line 1),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,ONE,F9-P00-T00-HEADER,FALSE,,,,,,
/Return/ReturnData/IRS990EZ/USAddress/AddressLine1Txt,F9_00_ORG_ADDR_L1,Address of Filing Organization (US Line 1),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,ONE,F9-P00-T00-HEADER,FALSE,,,,,,
/Return/ReturnHeader/Filer/ForeignAddress/AddressLine1,F9_00_ORG_ADDR_L1,Address of Filing Organization (Foreign Line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnHeader/Filer/ForeignAddress/AddressLine1Txt,F9_00_ORG_ADDR_L1,Address of Filing Organization (Foreign Line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnHeader/Filer/USAddress/AddressLine1,F9_00_ORG_ADDR_L1,Address of Filing Organization (US Line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnHeader/Filer/USAddress/AddressLine1Txt,F9_00_ORG_ADDR_L1,Address of Filing Organization (US Line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2,F9_00_ORG_ADDR_L2,Address of Filing Organization (Foreign Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2Txt,F9_00_ORG_ADDR_L2,Address of Filing Organization (Foreign Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnHeader/Filer/USAddress/AddressLine2,F9_00_ORG_ADDR_L2,Address of Filing Organization (US Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,ONE,F9-P00-T00-HEADER,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
